rank,stock_id,name,industry,industry_canon,sector_l1,sector_l2,industry_ambiguous,gics_sector,gics_zh,gics_mixed,yf_sector,yf_super,icb_industry,yf_ticker,is_cyclical,cyclical_sector,date,revenue,revenue_prev_year,cum_revenue,cum_revenue_prev_year,yoy,mom,cum_yoy,cum_yoy_slope,cum_yoy_declining,consec_pos_yoy,mean_yoy_6m,std_yoy_6m,yoy_accelerating,seasonality,cagr_2y,n_months,pattern,score,tier
942,6223,旺矽,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,6223.TWO,False,,2026-05-01,7484997,7485026.0,43761102,39941818.0,-0.0,-10.77,9.56,-0.5862857142857142,False,0,10.098333333333334,7.380924550638777,True,旺季不旺(警訊),7.962829472199018,36,中性/觀察型,38.7,觀察
943,1474,模擬1474,數位雲端,數位雲端,電子,數位雲端,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1474.TWO,False,,2026-05-01,13757233,12329253.0,64944637,65047390.0,11.58,4.82,-0.16,1.04,False,3,-0.21666666666666679,9.67575607151997,True,淡季正常,-2.555070797965242,36,中性/觀察型,38.6,警戒
944,2003,模擬2003,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2003.TW,False,,2026-05-01,59104001,38174019.0,282792789,266988419.0,54.83,5.54,5.92,0.5451428571428573,False,1,14.589999999999998,26.674961418278876,False,淡季不淡(強訊),6.448864060328319,36,季節性/緩成長型,38.6,觀察
945,1960,模擬1960,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,1960.TW,False,,2026-05-01,69269743,63299247.0,368286565,360330151.0,9.43,2.31,2.21,-1.1697142857142857,False,1,0.9583333333333334,5.39759643009944,True,淡季不淡(強訊),4.494848376215277,36,中性/觀察型,38.6,觀察
946,6139,亞翔,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,6139.TW,False,,2026-05-01,35045508,33807971.0,207512966,192585932.0,3.66,-9.98,7.75,-0.40714285714285725,True,7,11.17666666666667,9.093453078390457,False,淡季正常,4.90061051422257,36,見頂/動能衰退型,38.6,警戒
947,1194,模擬1194,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,1194.TW,False,,2026-05-01,62019951,62017287.0,358013085,318373995.0,0.0,-7.35,12.45,1.5894285714285714,False,0,12.761666666666665,6.0547678641620015,False,旺季不旺(警訊),4.293488559763814,36,季節性/緩成長型,38.5,觀察
948,2107,模擬2107,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2107.TW,False,,2026-05-01,40843452,51209159.0,209007639,187374791.0,-20.24,-30.75,11.55,-8.585714285714285,False,0,23.156666666666666,57.073178366802814,True,旺季不旺(警訊),1.8581199507444301,36,見頂/動能衰退型,38.5,警戒
949,1188,模擬1188,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1188.TW,False,,2026-05-01,44695276,42127981.0,243929555,233652402.0,6.09,8.35,4.4,0.012285714285714379,False,1,6.471666666666667,6.310257302378582,False,淡季不淡(強訊),9.221386307758461,36,季節性/緩成長型,38.4,觀察
950,2375,模擬2375,通信網路業,通信網路業,電子,通信網路,False,Information Technology,資訊科技,True,Technology,Sensitive,Technology,2375.TW,False,,2026-05-01,145411907,126637372.0,695916009,613554981.0,14.83,116.4,13.42,-9.855142857142855,False,1,13.165,50.93951077830777,False,淡季不淡(強訊),38.81742879844437,36,高波動訂單型,38.4,觀察
951,1792,模擬1792,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,1792.TWO,False,,2026-05-01,76928203,66973296.0,403161302,372571499.0,14.86,7.24,8.21,-1.004,False,1,8.135,7.085503393078952,False,淡季不淡(強訊),9.89879278427832,36,中性/觀察型,38.3,觀察
952,2104,模擬2104,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2104.TWO,False,,2026-05-01,57302584,51949600.0,317545784,292698769.0,10.3,5.88,8.49,-0.051142857142856914,False,1,7.148333333333333,6.635277981282238,False,淡季不淡(強訊),7.5673096945745755,36,中性/觀察型,38.3,觀察
953,1204,模擬1204,電腦及週邊設備業,電腦及週邊設備業,電子,電腦及週邊,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1204.TW,False,,2026-05-01,83734021,83611201.0,489171626,463918971.0,0.15,-10.48,5.44,-0.27371428571428574,False,3,5.345,5.9042774042779085,True,旺季不旺(警訊),4.871309208780539,36,中性/觀察型,38.2,觀察
954,2349,模擬2349,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2349.TWO,False,,2026-05-01,82751426,77137663.0,457359248,428263015.0,7.28,-5.67,6.79,-0.15800000000000006,False,2,7.330000000000001,7.80476136726806,True,旺季不旺(警訊),2.2630091885589954,36,中性/觀察型,38.1,觀察
955,3653,健策,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,3653.TW,False,,2026-05-01,32844954,32150759.0,189544987,175682819.0,2.16,-2.44,7.89,-0.1357142857142858,False,24,6.6933333333333325,4.350600214019006,False,旺季不旺(警訊),7.83253544779583,36,中性/觀察型,38.0,觀察
956,1551,模擬1551,農業科技業,農業科技業,非電子,農業科技,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1551.TW,False,,2026-05-01,89167381,54444454.0,342697204,342205769.0,63.78,40.86,0.14,0.5234285714285714,False,1,7.4316666666666675,29.644675416599785,True,淡季不淡(強訊),2.5713278862501854,36,季節性/緩成長型,38.0,觀察
957,1144,模擬1144,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,1144.TW,False,,2026-05-01,84446655,79251061.0,492295082,457977862.0,6.56,-4.59,7.49,-1.1179999999999999,True,8,7.296666666666667,3.689483553139774,False,淡季正常,10.364409498670547,36,見頂/動能衰退型,38.0,警戒
958,1865,模擬1865,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1865.TW,False,,2026-05-01,55809161,58938037.0,343017718,310734934.0,-5.31,-13.64,10.39,-0.9274285714285715,False,0,9.256666666666666,12.981686673498514,True,旺季不旺(警訊),6.750161203226401,36,見頂/動能衰退型,37.9,警戒
959,2313,模擬2313,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2313.TW,False,,2026-05-01,8209719,7053955.0,41905939,41299150.0,16.38,15.18,1.47,-0.7320000000000001,False,1,2.69,7.945407478537524,True,淡季不淡(強訊),13.219498296955168,36,中性/觀察型,37.9,觀察
960,1212,模擬1212,電機機械,電機機械,非電子,機電工業,False,Industrials,工業,False,Industrials,Sensitive,Industrials,1212.TW,False,,2026-05-01,27884606,27397105.0,179466602,166405376.0,1.78,-13.16,7.85,0.3862857142857144,False,1,8.058333333333335,7.567600713274688,False,淡季正常,-2.274887271453896,36,季節性/緩成長型,37.8,觀察
961,2567,模擬2567,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2567.TW,False,,2026-05-01,50694117,39462540.0,237554963,249576127.0,28.46,-10.22,-4.82,1.1951428571428568,False,3,-0.041666666666666664,32.78758373564942,True,淡季不淡(強訊),29.3607018659354,36,中性/觀察型,37.8,警戒
962,3260,威剛,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,3260.TW,False,,2026-05-01,89459649,47831278.0,316357656,300935552.0,87.03,60.39,5.12,-0.9782857142857148,False,1,11.020000000000001,41.31075082025662,True,淡季不淡(強訊),76.08792546622713,36,高波動訂單型,37.7,觀察
963,1001,模擬1001,電腦及週邊設備業,電腦及週邊設備業,電子,電腦及週邊,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1001.TW,False,,2026-05-01,62230301,55443148.0,292644352,263021944.0,12.24,-8.28,11.26,4.098857142857143,False,2,12.354999999999999,43.72196806717038,False,淡季正常,16.63225001840083,36,高波動訂單型,37.5,觀察
964,3026,禾伸堂,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,3026.TWO,False,,2026-05-01,95209405,81220812.0,486038259,458433581.0,17.22,4.87,6.02,-1.345714285714286,False,2,8.313333333333334,8.459341319249127,False,淡季不淡(強訊),12.218347275382001,36,中性/觀察型,37.5,觀察
965,1954,模擬1954,觀光事業,觀光餐旅,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1954.TW,False,,2026-05-01,48073290,42882446.0,296351151,268502991.0,12.1,-11.86,10.37,-0.43314285714285744,False,1,12.321666666666667,7.615824351674319,False,淡季正常,5.811536132092288,36,中性/觀察型,37.5,觀察
966,1697,模擬1697,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,1697.TW,False,,2026-05-01,20711160,28294476.0,224768703,188926203.0,-26.8,-49.33,18.97,-1.2694285714285711,True,0,14.588333333333336,24.136971238238562,False,淡季正常,-1.830918341217247,36,中性/觀察型,37.4,觀察
967,1845,模擬1845,金融保險業,金融保險,金融,金融保險,False,Financials,金融,False,Financial Services,Cyclical,Financials,1845.TWO,False,,2026-05-01,71617360,77395884.0,436688262,426191128.0,-7.47,-11.04,2.46,0.2302857142857143,False,0,3.7083333333333335,8.614115192842243,True,淡季正常,-0.6579096040154497,36,季節性/緩成長型,37.3,觀察
968,4931,新盛力,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,4931.TW,False,,2026-05-01,33971300,33339861.0,196781976,190171772.0,1.89,-5.69,3.48,-0.4977142857142858,False,8,4.76,3.4255072617059215,False,淡季正常,6.4295691769921115,36,中性/觀察型,37.3,觀察
969,1069,模擬1069,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1069.TWO,False,,2026-05-01,70543167,67122978.0,426140580,360015235.0,5.1,-9.84,18.37,-6.670857142857142,True,3,21.26833333333333,37.70803425295758,False,旺季不旺(警訊),16.86070848803476,36,成長趨緩型,37.2,觀察
970,1035,模擬1035,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1035.TW,False,,2026-05-01,52429939,58174309.0,335134689,293726119.0,-9.87,-37.17,14.1,4.82942857142857,False,0,7.815000000000001,30.8224424459408,False,淡季正常,3.0937987520034405,36,季節性/緩成長型,37.1,觀察
971,2151,模擬2151,農業科技業,農業科技業,非電子,農業科技,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2151.TW,False,,2026-05-01,70385130,89303540.0,406403067,340015867.0,-21.18,-7.74,19.52,0.04485714285714327,True,0,14.798333333333337,29.107263364245625,False,旺季不旺(警訊),9.659743775745632,36,見頂/動能衰退型,36.9,警戒
972,3680,家登,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,3680.TWO,False,,2026-05-01,63222424,65864683.0,329027204,307531045.0,-4.01,-6.46,6.99,6.351714285714285,False,0,8.610000000000001,40.09759261269102,True,淡季正常,4.725646692278218,36,高波動訂單型,36.9,觀察
973,1667,模擬1667,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,1667.TW,False,,2026-05-01,92209555,104218346.0,471700323,393968772.0,-11.52,12.45,19.73,2.0134285714285713,True,0,20.17166666666667,44.190863843358194,False,旺季不旺(警訊),2.38053658248627,36,見頂/動能衰退型,36.8,警戒
974,2098,模擬2098,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2098.TW,False,,2026-05-01,23615434,23576387.0,113011743,104758785.0,0.17,8.08,7.88,-1.450857142857143,False,1,10.738333333333335,16.089226640484895,False,淡季不淡(強訊),10.109342273447218,36,中性/觀察型,36.8,觀察
975,2545,模擬2545,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,2545.TW,False,,2026-05-01,72607079,86112246.0,436390206,376870808.0,-15.68,-6.88,15.79,3.3037142857142854,True,0,23.118333333333336,26.47175061373077,False,旺季不旺(警訊),-7.53622767893688,36,見頂/動能衰退型,36.8,警戒
976,1507,模擬1507,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1507.TW,False,,2026-05-01,82110436,77024420.0,413618337,401854507.0,6.6,12.44,2.93,-0.6142857142857143,False,3,8.143333333333333,25.11031306499826,True,旺季正常,25.814862046052788,36,中性/觀察型,36.7,觀察
977,2024,模擬2024,建材營造業,建材營造,非電子,建材營造,False,Real Estate,不動產,True,Real Estate,Cyclical,Real Estate,2024.TW,False,,2026-05-01,24845398,17893427.0,101011764,102747856.0,38.85,45.79,-1.69,0.49257142857142844,False,1,2.3216666666666668,25.14120417208019,True,淡季不淡(強訊),8.224436104754606,36,中性/觀察型,36.7,警戒
978,1801,模擬1801,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1801.TW,False,,2026-05-01,47484827,51369671.0,239074164,206686449.0,-7.56,21.61,15.67,-1.6731428571428577,False,0,35.718333333333334,38.382592155240836,False,旺季不旺(警訊),21.70918321366202,36,見頂/動能衰退型,36.7,警戒
979,1841,模擬1841,居家生活,居家生活,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1841.TW,False,,2026-05-01,74404952,72374298.0,441235823,419240877.0,2.81,-5.56,5.25,-0.8334285714285714,False,5,3.7983333333333325,4.151025643005459,False,淡季正常,4.602063766339315,36,中性/觀察型,36.7,觀察
980,2342,模擬2342,其他電子業,其他電子業,電子,其他電子,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2342.TW,False,,2026-05-01,59027156,59175253.0,332449058,307994609.0,-0.25,-4.14,7.94,0.058571428571428746,False,0,11.285000000000002,10.075843637135304,False,淡季正常,8.728798706410457,36,季節性/緩成長型,36.6,觀察
981,2418,模擬2418,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,2418.TW,False,,2026-05-01,47047369,47310820.0,281496128,259909270.0,-0.56,-8.99,8.31,0.32714285714285707,False,0,8.735,7.484282976121805,False,淡季正常,8.260661782773537,36,季節性/緩成長型,36.6,觀察
982,2529,模擬2529,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,2529.TWO,False,,2026-05-01,51857364,43155947.0,224714396,207797580.0,20.16,8.66,8.14,-4.6237142857142866,False,2,9.61,24.45372159815352,False,淡季不淡(強訊),43.04431525266013,36,中性/觀察型,36.5,觀察
983,2450,模擬2450,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2450.TWO,False,,2026-05-01,99929506,102330372.0,538446773,512056391.0,-2.35,13.6,5.15,0.9431428571428571,False,0,14.293333333333337,22.785833074278607,True,旺季不旺(警訊),-2.04851083845472,36,見頂/動能衰退型,36.5,警戒
984,1472,模擬1472,資訊服務業,資訊服務業,電子,資訊服務,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1472.TW,False,,2026-05-01,24807568,25867631.0,160634210,139079633.0,-4.1,-20.63,15.5,-3.537428571428571,False,0,21.078333333333333,22.802746484189623,False,旺季不旺(警訊),3.5430462225687354,36,見頂/動能衰退型,36.5,警戒
985,1134,模擬1134,觀光事業,觀光餐旅,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1134.TW,False,,2026-05-01,72636163,71493982.0,421501079,399897447.0,1.6,-0.83,5.4,0.015142857142857227,True,5,3.3383333333333334,5.5050807340936325,False,淡季正常,5.363031090169068,36,見頂/動能衰退型,36.4,警戒
986,1170,模擬1170,農業科技業,農業科技業,非電子,農業科技,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,1170.TW,False,,2026-05-01,34152282,33054295.0,198950678,189309616.0,3.32,-7.63,5.09,0.18314285714285714,False,2,5.601666666666667,3.7767641205431697,False,淡季正常,5.964598976524749,36,季節性/緩成長型,36.4,觀察
