"GroupType","GroupKey","Count","Sizes","Example","RecommendedAction"
"SAME_SIZE","SIZE_1578x758","4","SIZE_1578x758","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page19_img1__DUP__F7369498FD.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_159x124","4","SIZE_159x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img6__DUP__DF8E01F4E2.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_160x148","14","SIZE_160x148","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page2_img1__9013BCFA04.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_160x32","10","SIZE_160x32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\via_mastersetup_architecture.svg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_161x173","4","SIZE_161x173","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__2F566EDF73.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1639x840","4","SIZE_1639x840","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\chart_budget__DUP__ECC238BA33.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1639x919","4","SIZE_1639x919","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\chart_gantt__DUP__79D13EA2D0.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_164x2200","8","SIZE_164x2200","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img2__DUP__E6A08018B2.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1653x122","58","SIZE_1653x122","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__67C44DFA05.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1654x2337","24","SIZE_1654x2337","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page2_img1__DUP__B83418BACA.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1664x831","6","SIZE_1664x831","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img4__DUP__3F247B33E9.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1673x831","6","SIZE_1673x831","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__0FB42CF9E3.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1674x834","4","SIZE_1674x834","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img5__DUP__8F369C76AB.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1676x832","6","SIZE_1676x832","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page6_img4__DUP__845EE3F21F.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1678x834","4","SIZE_1678x834","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page12_img5__DUP__8CDF5D9580.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1679x829","4","SIZE_1679x829","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img4__DUP__D079C6FF85.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1679x831","6","SIZE_1679x831","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__D719EA4B8D.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_169x114","10","SIZE_169x114","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page9_img4__1D64B51E1E.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_16x16","4","SIZE_16x16","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-16x16__17E6A112F0.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_170x162","4","SIZE_170x162","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page16_img3__DUP__6C672371D4.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1749x313","4","SIZE_1749x313","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img10__DUP__40DED03215.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_180x180","4","SIZE_180x180","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1822x2574","32","SIZE_1822x2574","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img1__DUP__E341888391.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1825x2581","92","SIZE_1825x2581","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img4__BDA5205D04.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1849x749","4","SIZE_1849x749","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page47_img3__DUP__2F412B8EDF.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1853x1044","28","SIZE_1853x1044","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page2_img1__367BCE42C6.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_185x124","10","SIZE_185x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__6281BDA615.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1861x233","6","SIZE_1861x233","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img1__DUP__20F73D3B2E.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_186x140","4","SIZE_186x140","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img6__DUP__ACE4B29104.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_186x234","4","SIZE_186x234","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img4__DUP__197AD390DC.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1876x555","4","SIZE_1876x555","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img4__DUP__68EA21419C.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1876x823","24","SIZE_1876x823","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__D164471017.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_189x266","4","SIZE_189x266","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\images_(1)__C2CE455105.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1920x1080","112","SIZE_1920x1080","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__13C579E7A2.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_192x192","8","SIZE_192x192","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_192x263","4","SIZE_192x263","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\1-3__DUP__7E67697D1E.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_192x58","4","SIZE_192x58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img5__DUP__BFAE0E8256.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1948x978","4","SIZE_1948x978","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img4__DUP__ED14F64E1C.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_195x102","12","SIZE_195x102","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img11__4CE2ED552A.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_197x255","4","SIZE_197x255","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\images_(4)__277684EF3B.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_1986x1594","14","SIZE_1986x1594","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\VIA_ActiveETF_mx_(1)__1B778896B5.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2000x1000","4","SIZE_2000x1000","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\TWII_2025_chart__5D5C768C44.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_200x558","4","SIZE_200x558","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__2E424BA20D.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_201x251","4","SIZE_201x251","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_202x203","6","SIZE_202x203","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__4F0FE8901C.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_202x211","2","SIZE_202x211","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\EXTRACTED_FROM_HTML\HTML_EMBED_000002.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x3240","3","SIZE_2040x3240","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\taiwan_stock_data_matrix_(2)@3x__DUP__B756594A08.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x3960","4","SIZE_2040x3960","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dxy_mega_model@3x__466D1220CE.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x4380","4","SIZE_2040x4380","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\fund_flow_calculation_methodology_(1)@3x__CA9B928D69.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x4755","4","SIZE_2040x4755","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\yfinance_asset_class_matrix_(3)@3x__31F0E82096.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x5220","4","SIZE_2040x5220","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x5820","4","SIZE_2040x5820","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\global_leading_indicators_matrix@3x__E232946608.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x5940","4","SIZE_2040x5940","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\macro_data_source_matrix@3x__C7A3766926.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2040x6240","4","SIZE_2040x6240","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2048x1639","4","SIZE_2048x1639","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\licensed-image__5618EC9F9B.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2065x1338","4","SIZE_2065x1338","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\NotebookLM_Mind_Map__4779B246F6.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x1625","3","SIZE_2125x1625","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\via_safe_cpu_accel_arch__DUP__F8F3E59E5D.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x3375","6","SIZE_2125x3375","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\taiwan_stock_data_matrix_(1)__AB959A2049.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x4563","6","SIZE_2125x4563","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\fund_flow_calculation_methodology_(1)__B51B50FEB7.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x4953","4","SIZE_2125x4953","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\yfinance_asset_class_matrix_(2)__F9F0F42E7A.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x5438","4","SIZE_2125x5438","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix__078C78D507.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2125x6500","6","SIZE_2125x6500","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_212x71","4","SIZE_212x71","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img6__DUP__69066F1D43.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_213x331","6","SIZE_213x331","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page12_img4__DUP__46AD457688.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_214x333","6","SIZE_214x333","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img4__DUP__F970897D39.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_215x122","80","SIZE_215x122","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img2__1AEE2BF604.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_216x45","122","SIZE_216x45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img1__930CD63F64.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2193x1651","4","SIZE_2193x1651","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img7__DUP__4CF0B017F2.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_219x114","10","SIZE_219x114","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page9_img11__789F1D451C.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_219x122","20","SIZE_219x122","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page2_img2__6D1861AF11.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_219x44","4","SIZE_219x44","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img7__DUP__43A086D054.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_21x12","4","SIZE_21x12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\keybd_closed__7D9BF8AE66.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_221x127","6","SIZE_221x127","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img4__DUP__5F518BD03A.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_222x149","54","SIZE_222x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page7_img11__63A82006B3.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_2240x920","4","SIZE_2240x920","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\fear-greed-chart__D5ECB22C08.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_224x89","4","SIZE_224x89","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page2_img6__DUP__3BD2F849AB.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_225x225","4","SIZE_225x225","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\2-2__DUP__8AF801891F.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_228x176","4","SIZE_228x176","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page18_img3__DUP__00D20222B2.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_229x88","10","SIZE_229x88","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page18_img2__19941F8422.png","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
"SAME_SIZE","SIZE_237x213","4","SIZE_237x213","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\images_(2)__15FF8FC8E3.jpg","CATEGORY_ONLY_NOT_DUPLICATE_BY_DEFAULT"
