"ID","Role","ProjectHint","FileName","BaseName","Extension","RelativePath","FullPath","FileUri","SizeBytes","SizeKB","Sha256","ShaShort","SameSizeGroup","SameShaGroup","SameSourceGroup","GroupType","ModifiedAt","Status"
"ICON_000515","File / Export","Shared","page1_img1__7C489035FC.png","page1_img1",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__7C489035FC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__7C489035FC.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img1__7C489035FC.png","935","0.91","7C489035FCC6C249068E724689CEF7CBBB46BC2375DB75C12187FCC5C08764D1","7C489035FCC6","","","SRC_page1_img1","Same Source","2025-12-11 16:38:42","OK"
"ICON_000516","File / Export","Shared","page1_img1__7D6284B556.png","page1_img1",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__7D6284B556.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__7D6284B556.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img1__7D6284B556.png","15265","14.91","7D6284B5568B0B397A9E7A7A41BFC9057E1DC8BF47F101511732B72C9523AFD2","7D6284B5568B","","","SRC_page1_img1","Same Source","2025-12-11 16:38:38","OK"
"ICON_000517","File / Export","Shared","page1_img1__AFD26B605F.png","page1_img1",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__AFD26B605F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__AFD26B605F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img1__AFD26B605F.png","25364","24.77","AFD26B605F7CDCF23CEA09F18D78F985EE2112DB059D1775A39671D030DF2CF2","AFD26B605F7C","","","SRC_page1_img1","Same Source","2025-12-11 16:37:50","OK"
"ICON_000518","File / Export","Shared","page1_img1__C3C0DE948A.png","page1_img1",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__C3C0DE948A.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img1__C3C0DE948A.png","118","0.12","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","C3C0DE948A83","","","SRC_page1_img1","Same Source","2025-12-11 16:38:16","OK"
"ICON_000519","File / Export","Shared","page1_img1__D2D08308D6.png","page1_img1",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__D2D08308D6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img1__D2D08308D6.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img1__D2D08308D6.png","38295","37.4","D2D08308D62614A5DB80B13A47DFC1AD46B06419CDE79271335415F02283EB3F","D2D08308D626","","","SRC_page1_img1","Same Source","2025-12-11 16:38:46","OK"
"ICON_000520","File / Export","Shared","page1_img10__50B8FADB48.png","page1_img10",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img10__50B8FADB48.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img10__50B8FADB48.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img10__50B8FADB48.png","105422","102.95","50B8FADB48CEE88CC37E075964427D5389F52B5604EEB0DCE498B8FBAF3D618B","50B8FADB48CE","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000521","File / Export","Shared","page1_img11__C01C4E960F.png","page1_img11",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img11__C01C4E960F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img11__C01C4E960F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img11__C01C4E960F.png","51241","50.04","C01C4E960FA82CF1047BC4732DBEF47EE4882F0AC9CA4B70CB7CDBCA43EE111D","C01C4E960FA8","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000522","File / Export","Shared","page1_img12__59E10762A2.png","page1_img12",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img12__59E10762A2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img12__59E10762A2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img12__59E10762A2.png","56624","55.3","59E10762A2766223C12280ACD45B70B6316DA14B39618D482827163ABE404644","59E10762A276","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000523","File / Export","Shared","page1_img13__121B834712.png","page1_img13",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img13__121B834712.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img13__121B834712.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img13__121B834712.png","141483","138.17","121B8347122873C7DE35F159F3619EE8D17A07EF618F074F3C602263E14F3F77","121B83471228","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000524","File / Export","Shared","page1_img14__D944431254.png","page1_img14",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img14__D944431254.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img14__D944431254.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img14__D944431254.png","107762","105.24","D9444312548F4AE74FD3A720F6FA20962B27497A1FC3AB70C3B197577C375E63","D9444312548F","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000525","File / Export","Shared","page1_img15__D0B1CB5DFD.png","page1_img15",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img15__D0B1CB5DFD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img15__D0B1CB5DFD.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img15__D0B1CB5DFD.png","18749","18.31","D0B1CB5DFD0159A90DB97BAA6E72744CB89145998E8B2C68812B34D303EDB43B","D0B1CB5DFD01","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000526","File / Export","Shared","page1_img16__31D1CBDE97.png","page1_img16",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img16__31D1CBDE97.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img16__31D1CBDE97.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img16__31D1CBDE97.png","222983","217.76","31D1CBDE9797190F965F04003A593C550FDA60CED1BDE4B72C4CF2EA432FA3F0","31D1CBDE9797","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000527","File / Export","Shared","page1_img17__A1CB11E94C.png","page1_img17",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img17__A1CB11E94C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img17__A1CB11E94C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img17__A1CB11E94C.png","663693","648.14","A1CB11E94C4A0AD9A75D4D011730B1A101AEC4EDD2AACD62ECAB12FE722A8A1E","A1CB11E94C4A","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000528","File / Export","Shared","page1_img18__81CD43B988.png","page1_img18",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img18__81CD43B988.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img18__81CD43B988.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img18__81CD43B988.png","242837","237.15","81CD43B988EC9AAC26BDA62AA98C3F20F1B1EF5B0A66ED468A8743E5C9F30184","81CD43B988EC","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000529","File / Export","Shared","page1_img19__D4466B613B.png","page1_img19",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img19__D4466B613B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img19__D4466B613B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img19__D4466B613B.png","780066","761.78","D4466B613B3E5FC8808D8FDD86A47DFAA3CE35104E5EB1680BA523004140E1F1","D4466B613B3E","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000530","File / Export","Shared","page1_img2__13C579E7A2.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__13C579E7A2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__13C579E7A2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__13C579E7A2.png","96049","93.8","13C579E7A2263AE4434E718A9624EF230E297EA3C49F357C2B83274125B4EF0D","13C579E7A226","","","SRC_page1_img2","Same Source","2025-12-11 16:39:08","OK"
"ICON_000531","File / Export","Shared","page1_img2__20787972E4.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__20787972E4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__20787972E4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__20787972E4.png","137907","134.67","20787972E4675E6E4785BBA266DBF0F865377976A1D46B008ED943EA7A7257FA","20787972E467","","","SRC_page1_img2","Same Source","2025-12-11 16:38:42","OK"
"ICON_000532","File / Export","Shared","page1_img2__52352BECFB.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__52352BECFB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__52352BECFB.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__52352BECFB.png","15774","15.4","52352BECFB12C76A35AB4819320844072E6D6D8350DE92C4B7BDD2871CA68A91","52352BECFB12","","","SRC_page1_img2","Same Source","2025-12-11 16:38:38","OK"
"ICON_000533","File / Export","Shared","page1_img2__659B6C38EC.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__659B6C38EC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__659B6C38EC.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__659B6C38EC.png","39839","38.91","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","659B6C38EC72","","","SRC_page1_img2","Same Source","2025-12-11 16:38:18","OK"
"ICON_000534","File / Export","Shared","page1_img2__6AE15597A0.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__6AE15597A0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__6AE15597A0.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__6AE15597A0.png","5675","5.54","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","6AE15597A050","","","SRC_page1_img2","Same Source","2025-12-11 16:38:54","OK"
"ICON_000535","File / Export","Shared","page1_img2__7AE0BE383B.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__7AE0BE383B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__7AE0BE383B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__7AE0BE383B.png","1274","1.24","7AE0BE383B1F43C3C9168BA7ABEF061E26BAC507C2F0D09505B462707CF83501","7AE0BE383B1F","","","SRC_page1_img2","Same Source","2025-12-11 16:38:42","OK"
"ICON_000536","File / Export","Shared","page1_img2__A515431AE2.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A515431AE2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A515431AE2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__A515431AE2.png","215","0.21","A515431AE297BCA810709C916D2A0DAAE127DF40B92993628FB92F59ED37EA23","A515431AE297","","","SRC_page1_img2","Same Source","2025-12-11 16:39:10","OK"
"ICON_000537","File / Export","Shared","page1_img2__A81E418967.png","page1_img2",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A81E418967.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__A81E418967.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img2__A81E418967.png","233","0.23","A81E41896765D5B8B1CD4AEC89870C6D47A64121442CF54552840DAC10614076","A81E41896765","SIZE_233","","SRC_page1_img2","Same Source + Same Size","2025-12-11 16:39:14","OK"
"ICON_000538","File / Export","Shared","page1_img20__3394074238.png","page1_img20",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img20__3394074238.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img20__3394074238.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img20__3394074238.png","499580","487.87","3394074238865134FD098D52AC5B44737CEA4CD065B18999F1E9ACF258108A56","339407423886","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000539","File / Export","Shared","page1_img21__9A147C870E.png","page1_img21",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img21__9A147C870E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img21__9A147C870E.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img21__9A147C870E.png","117936","115.17","9A147C870E4A895E14269E76154CE3253B061AFA9C5D253EC5A43C02161F5849","9A147C870E4A","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000540","File / Export","Shared","page1_img22__577732F426.png","page1_img22",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img22__577732F426.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img22__577732F426.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img22__577732F426.png","164484","160.63","577732F426CA5609723728F79AEB364B759B64AC34C4C7E69493D260F3D2DE45","577732F426CA","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000541","File / Export","Shared","page1_img23__FA3324AF74.png","page1_img23",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img23__FA3324AF74.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img23__FA3324AF74.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img23__FA3324AF74.png","89417","87.32","FA3324AF74BB4494E7904D20A08958F556374F5FCA41D3403D317F377BD7CAE7","FA3324AF74BB","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000542","File / Export","Shared","page1_img24__079EAFF249.png","page1_img24",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img24__079EAFF249.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img24__079EAFF249.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img24__079EAFF249.png","102947","100.53","079EAFF249313CAB02D5D97533731173B41D1353A71100BED84A621C0D2CBBA8","079EAFF24931","","","","Unique","2025-12-11 16:38:42","OK"
"ICON_000543","File / Export","Shared","page1_img25__7637FE0FC3.png","page1_img25",".png","managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img25__7637FE0FC3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img25__7637FE0FC3.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/managed_icons/PNG_MISC_STYLE_UNKNOWN_SIZE/05_file_format_export/page1_img25__7637FE0FC3.png","145399","141.99","7637FE0FC33F937AB0EE51E7FB7031ED04C564CC8A3D366795932EE533760312","7637FE0FC33F","","","","Unique","2025-12-11 16:38:42","OK"
