bucket,name,extension,bytes,modified,path,sha256
Other,page7_img1__DUP__16D2EB7CF0.png,.png,10228,2025-12-11 16:39:14,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__16D2EB7CF0.png,
Other,page7_img1__DUP__18E1D284FB.png,.png,70447,2025-12-11 16:38:54,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__18E1D284FB.png,
Other,page7_img1__DUP__1F1A1D7346.png,.png,15405,2025-12-11 16:38:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__1F1A1D7346.png,
Other,page7_img1__DUP__2380A76A34.png,.png,6912,2025-12-11 16:39:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__2380A76A34.png,
Other,page7_img1__DUP__2CD316D91E.png,.png,10612,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__2CD316D91E.png,
Other,page7_img1__DUP__3FDCE51F83.png,.png,12052,2025-12-11 16:38:32,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__3FDCE51F83.png,
Other,page7_img1__DUP__5B72332186.png,.png,17219,2025-12-11 16:38:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__5B72332186.png,
Other,page7_img1__DUP__67C44DFA05.png,.png,138049,2025-12-11 16:37:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__67C44DFA05.png,
Other,page7_img1__DUP__6BC0E7A253.png,.png,16584,2025-12-11 16:38:28,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__6BC0E7A253.png,
Other,page7_img1__DUP__70A3C65E8B.png,.png,11923,2025-12-11 16:38:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__70A3C65E8B.png,
Other,page7_img1__DUP__7C489035FC.png,.png,935,2025-12-11 16:38:44,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__7C489035FC.png,
Other,page7_img1__DUP__7D6284B556.png,.png,15265,2025-12-11 16:38:40,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__7D6284B556.png,
Other,page7_img1__DUP__83B05626F5.png,.png,45450,2025-12-11 16:38:12,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__83B05626F5.png,
Other,page7_img1__DUP__930CD63F64.png,.png,19444,2025-12-11 16:38:12,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__930CD63F64.png,
Other,page7_img1__DUP__9DB02B0FAD.png,.png,539579,2025-12-11 16:39:00,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__9DB02B0FAD.png,
Other,page7_img1__DUP__AFD26B605F.png,.png,25364,2025-12-11 16:37:52,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__AFD26B605F.png,
Other,page7_img1__DUP__BDA5205D04.png,.png,240100,2025-12-11 16:39:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__BDA5205D04.png,
Other,page7_img1__DUP__BDFFE8ADB4.png,.png,14066,2025-12-11 16:38:26,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__BDFFE8ADB4.png,
Other,page7_img1__DUP__C68A64FF61.png,.png,15555,2025-12-11 16:38:16,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__C68A64FF61.png,
Other,page7_img1__DUP__E16A56221B.png,.png,83671,2025-12-11 16:38:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__E16A56221B.png,
Other,page7_img2__DUP__1AEE2BF604.png,.png,2521,2025-12-11 16:38:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__1AEE2BF604.png,
Other,page7_img2__DUP__4CC70F99E6.png,.png,211304,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__4CC70F99E6.png,
Other,page7_img2__DUP__52352BECFB.png,.png,15774,2025-12-11 16:38:40,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__52352BECFB.png,
Other,page7_img2__DUP__52731EFDC6.png,.png,1371,2025-12-11 16:37:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__52731EFDC6.png,
Other,page7_img2__DUP__52E235D352.png,.png,19059,2025-12-11 16:39:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__52E235D352.png,
Other,page7_img2__DUP__6AE15597A0.png,.png,5675,2025-12-11 16:38:54,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__6AE15597A0.png,
Other,page7_img2__DUP__6B6D31D18C.png,.png,8305,2025-12-11 16:39:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__6B6D31D18C.png,
Other,page7_img2__DUP__7AE0BE383B.png,.png,1274,2025-12-11 16:38:44,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__7AE0BE383B.png,
Other,page7_img2__DUP__88EC5310D9.png,.png,108660,2025-12-11 16:38:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__88EC5310D9.png,
Other,page7_img2__DUP__BDA5205D04.png,.png,240100,2025-12-11 16:39:14,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__BDA5205D04.png,
Other,page7_img2__DUP__C3C0DE948A.png,.png,118,2025-12-11 16:38:16,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__C3C0DE948A.png,
Other,page7_img2__DUP__CE442EEBED.png,.png,485674,2025-12-11 16:37:52,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__CE442EEBED.png,
Other,page7_img2__DUP__CEAFBF6EC6.png,.png,10732,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__CEAFBF6EC6.png,
Other,page7_img2__DUP__CFF09D7FD9.png,.png,502402,2025-12-11 16:39:00,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__CFF09D7FD9.png,
Other,page7_img2__DUP__F8D6421B19.png,.png,261127,2025-12-11 16:38:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__F8D6421B19.png,
Other,page7_img2__DUP__FA233AC90C.png,.png,15619,2025-12-11 16:38:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__FA233AC90C.png,
Other,page7_img3__DUP__05D44099D6.png,.png,9179,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__05D44099D6.png,
Other,page7_img3__DUP__21F3CD1BB3.png,.png,125434,2025-12-11 16:38:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__21F3CD1BB3.png,
Other,page7_img3__DUP__2B5B88EEFF.png,.png,9634,2025-12-11 16:39:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__2B5B88EEFF.png,
Other,page7_img3__DUP__505DA78F2C.png,.png,7248,2025-12-11 16:38:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__505DA78F2C.png,
Other,page7_img3__DUP__52E235D352.png,.png,19059,2025-12-11 16:39:14,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__52E235D352.png,
Other,page7_img3__DUP__659B6C38EC.png,.png,39839,2025-12-11 16:38:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__659B6C38EC.png,
Other,page7_img3__DUP__68AED7613D.png,.png,327640,2025-12-11 16:37:52,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__68AED7613D.png,
Other,page7_img3__DUP__76A322529D.png,.png,62636,2025-12-11 16:38:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__76A322529D.png,
Other,page7_img3__DUP__7A4C4E4330.png,.png,1191823,2025-12-11 16:39:00,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__7A4C4E4330.png,
Other,page7_img3__DUP__D965B12600.png,.png,533,2025-12-11 16:38:54,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__D965B12600.png,
Other,page7_img3__DUP__DCABF52CE8.png,.png,419,2025-12-11 16:39:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__DCABF52CE8.png,
Other,page7_img3__DUP__E7A2CC4BCD.png,.png,1476,2025-12-11 16:37:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img3__DUP__E7A2CC4BCD.png,
Other,page7_img4__DUP__527CA80988.png,.png,56949,2025-12-11 16:38:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__527CA80988.png,
Other,page7_img4__DUP__5CEB414BBB.png,.png,9899,2025-12-11 16:39:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__5CEB414BBB.png,
Other,page7_img4__DUP__71B65E936A.png,.png,1400,2025-12-11 16:37:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__71B65E936A.png,
Other,page7_img4__DUP__83CD52096B.png,.png,11092,2025-12-11 16:39:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__83CD52096B.png,
Other,page7_img4__DUP__91635C08D7.png,.png,343620,2025-12-11 16:38:20,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__91635C08D7.png,
Other,page7_img4__DUP__9B205A11AB.png,.png,32430,2025-12-11 16:38:50,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__9B205A11AB.png,
Other,page7_img4__DUP__C3C0DE948A.png,.png,118,2025-12-11 16:38:34,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__C3C0DE948A.png,
Other,page7_img4__DUP__C9FAD00AF3.png,.png,69998,2025-12-11 16:38:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__C9FAD00AF3.png,
Other,page7_img4__DUP__D719EA4B8D.png,.png,52017,2025-12-11 16:38:54,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__D719EA4B8D.png,
Other,page7_img4__DUP__D965B12600.png,.png,533,2025-12-11 16:38:54,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__D965B12600.png,
Other,page7_img4__DUP__DCABF52CE8.png,.png,419,2025-12-11 16:39:14,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__DCABF52CE8.png,
Other,page7_img4__DUP__EA7E52BF76.png,.png,10651,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__EA7E52BF76.png,
Other,page7_img5__DUP__21A184AE5D.png,.png,656,2025-12-11 16:37:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__21A184AE5D.png,
Other,page7_img5__DUP__2CBBF20693.png,.png,7859,2025-12-11 16:39:18,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__2CBBF20693.png,
Other,page7_img5__DUP__659B6C38EC.png,.png,39839,2025-12-11 16:38:20,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__659B6C38EC.png,
Other,page7_img5__DUP__7FD329F4FA.png,.png,6954,2025-12-11 16:39:10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__7FD329F4FA.png,
Other,page7_img5__DUP__9A0FAA3164.png,.png,9634,2025-12-11 16:39:24,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__9A0FAA3164.png,
Other,page7_img5__DUP__B491A4D957.png,.png,4234,2025-12-11 16:38:48,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__B491A4D957.png,
Other,page7_img5__DUP__B7E04459AB.png,.png,718241,2025-12-11 16:38:36,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__B7E04459AB.png,
