"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P3_NOISE_REFERENCE","date_rule","9","5","GENERAL;VISUAL_LOCK","""use raw date; then vdf_seeded_at; then dry-run fallback date, still no DB write"" || ""date must be data-derived where available; seeded_at fallback must be quarantined or lower priority"" || ""date must be data-derived if available; seeded_at fallback rows require quarantine or lower priority"" || date_rule = ""date must be data-derived where available; seeded_at fallback must be quarantined or lower priority"" || date_rule = ""date must be data-derived when possible; seeded_at fallback must be marked lower priority and may not pass merge without review.""","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt; VDF_AkShare_CanonicalKeyContract_Hotfix_v02801.json; VDF_AkShare_CanonicalKeyContract_v0280.json; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","vc","7","5","VERSION_RELEASE;GENERAL","vc = f""{pc}-V{str(version).zfill(2)}"" || vc = get_first(r, [""Verification Confidence"", ""verification_confidence"", ""Confidence"", ""confidence""]) || vc  = None || vc = _vc || vc = it[""via_code""]","engine (1).py; engine (2).py; engine.py; VRN_MDL289_vrn_canonical_clean_builder_v03__SUPPORT_RULE__v03.py; VDF_MDL001_TWEquityEngine.py; VDF_MDL201_GenerateFullRegistry.py"
"P3_NOISE_REFERENCE","self.db","5","5","GENERAL","Optional[MDL001DBWriter] = None || Optional[MDL002DBWriter] = None || Optional[MDL003DBWriter] = None || Optional[MDL007DBWriter] = None || Optional[MDL008DBWriter] = None","VRN_MDL001_Converter.py; VRN_MDL002_LayoutExtractor.py; VRN_MDL003_TableRestorer.py; VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","__domain__","5","5","GENERAL;VISUAL_LOCK;SCHEMA_FIELD","__domain__    = ""CONVERT"" || __domain__    = ""LAYOUT_EXTRACT"" || __domain__    = ""RESTORE_VALIDATE"" || __domain__    = ""OCR_TABLE_FETCH"" || __domain__    = ""OCR_TEXT_FETCH""","VRN_MDL001_Converter.py; VRN_MDL002_LayoutExtractor.py; VRN_MDL003_TableRestorer.py; VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","filter","16","5","SCHEMA_FIELD;GENERAL","""FIN_TABLE pages only"" || ""COVER + BODY_TITLE pages"" || brightness(1.1); || drop-shadow(0 2px 4px rgba(0,0,0,0.2)); || drop-shadow(0 2px 4px rgba(0,0,0,0.3));","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json; VRN_IO_Summary_v0100 (1).json; VRN_IO_Summary_v0100 (2).html; VRN_IO_Summary_v0100.html; VRN_IO_Summary_v0100.json; 05567652-0bbf-41fe-afbb-268e193f8b05.html; 350d677a-c89e-46e2-a1ae-665273d93d18.html; veritas-archivum-ux.html"
"P3_NOISE_REFERENCE","rejected","5","5","GENERAL;SCHEMA_FIELD;DATA_SOURCE","pd.DataFrame() if pd is not None else None || rejected = df[~df[""passed""]].drop(columns=[""passed""]).reset_index(drop=True) || len(twse_rej) || len(tpex_rej) || len(combined_rej) if combined_rej is not None else 0","VDF_MDL001_TWUniverseVerify.py"
"P3_NOISE_REFERENCE","LOG_LEVEL","12","5","GENERAL","LOG_LEVEL          = """"INFO"""" || LOG_LEVEL          = &quot;INFO&quot; || LOG_LEVEL            = ""INFO"" || LOG_LEVEL        = ""INFO"" || LOG_LEVEL          = ""INFO""","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL003_SentimentMacroEngine.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","value_rule","9","5","SCHEMA_FIELD","""value must be numeric from selected raw column"" || ""value must be numeric after raw-column lineage mapping"" || ""value must be numeric after raw-column lineage mapping, not fallback-only repair"" || value_rule = ""value must be numeric after raw-column lineage mapping"" || value_rule = ""value must be numeric; select raw numeric data column, not derived blank value column.""","VDF_AkShare_NarrowSource_CanonicalKeyContract_Hotfix_v027821.json; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; VDF_AkShare_NarrowSource_CanonicalKeyContract_v02782.json; vdf_akshare_narrow_source_contract_dryrun_v02782.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt; VDF_AkShare_CanonicalKeyContract_Hotfix_v02801.json; VDF_AkShare_CanonicalKeyContract_v0280.json; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","account","7","5","GENERAL;ENGINE","account = get(row, ""Account"", ""Canonical Account"", ""canonical_account"", ""account_key"", ""account_canonical"") || account || account = def_get(row,""Account"",""Canonical Account"",""canonical_account"") || account = def_first(r, [""account"", ""financial account"", ""canonical account"", ""subject"", ""item""]) || account = def_account_map(account_raw)","VRN_MDL083_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.py; VRN_MDL211_VRN_v141D6B_NoHang_Accelerator__BRIDGE__v141D6B.py; VRN_MDL215_vrn_financialdata_triflow_staging_v06153__FINANCIALDATA__v06153.py; VRN_MDL238_vrn_account_period_value_parser_preflight_v0615651__MODULE__v0615651.py"
"P3_NOISE_REFERENCE","zone","320","5","GENERAL","zone=[r for r in rows if pageval(r)==mn] || ""NON_CANONICAL_EVIDENCE_ZONE"" || zone || zone = m[""zone""] || zone_name","vrn_broker_backfill_v1c4.py; VRN_MDL010_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json; VRN_MDL011_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json; VRN_MDL012_VRN_BasicFinancial_Confidence_Method_Review__FINANCIALDATA__v0_0.json; VRN_MDL099_vrn_valuation_method_precision_rebind_v0593__MODULE__v0593.py; VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py; VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py; VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py"
"P3_NOISE_REFERENCE","parsed","6","5","GENERAL;ENGINE;SCHEMA_FIELD","$parsed = ($jl | ConvertFrom-Json).checks || parsed = json.loads(s) || parsed = _date_from_numeric_token(tok) || parsed = [def_parse_row(r) for r in draft_rows] || parsed = TickerResolver.parse(raw)","VIA_VEGN_Step1_v32.ps1; vap_warehouse_v4_builder.py; VRN_MDL218_vrn_financial_data_confirm_verify_v06125__FINANCIALDATA__v06125.py; VRN_MDL238_vrn_account_period_value_parser_preflight_v0615651__MODULE__v0615651.py; VDF_MDL007_SSOTResolver.py"
"P3_NOISE_REFERENCE","PBR","9","5","GENERAL","[ || r""(?i)(\bP\s*/\s*B\b|\bPBR\b|\bPBV\b|price[- ]?to[- ]?book|book\s+value|股價淨值比|市淨率|淨值比|帳面價值|每股淨值)"" || PBR = @(""PBR"",""P/B"",""PB"",""price-to-book"",""股價淨值比"",""市淨率"",""淨值比"") || ""PB_RATIO"" || _safe_float(info.get(""priceToBook""))","VRN_MDL099_vrn_valuation_method_precision_rebind_v0593__MODULE__v0593.py; VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py; VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py; VRN_FinancialSSOT_CrossLinks.json; VRN_FinancialSynonym_BidirectionalIndex.json; VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","recs","5","5","GENERAL;DATA_SOURCE","recs = self.fetch_one_day(dt) || recs = self._parse_twse_stocks(resp, dt) || recs = self._parse_tpex_stocks(resp, dt) || recs = fut.result() || recs = stk.recommendations","VDF_MDL001_TWEquityEngine.py; VRN_MDL007_APIDataFetcher.py"
"P3_NOISE_REFERENCE","PDF","7","5","GENERAL;ENGINE","PDF     =@{kw=@(""pdfplumber"",""pymupdf"",""fitz"",""pypdf"",""pdfminer"",""pypdfium"",""pikepdf"");d1=""FPDF"";d2=""ICEX"";d3=""RCPU"";d4=""DCEX""} || 49 || pdf = def_match_pdf_for_basic(b, pdfs) || str(pdf) || sum(1 for r in rows if r[""Extension""] == "".pdf"")","VIA_VEGN_Step1_v32.ps1; VRN_MDL124_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL125_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"P3_NOISE_REFERENCE","adj","5","5","GENERAL;ENGINE","adj = get(row, ""Adj Close"", ""Latest Adj Close"") || adj = def_get(row, ""Adj Close"",""Latest Adj Close"") || adj = base.get(""adj_close"") || adj   = ""✅"" if rules.get(""has_adj_close"") else ""—"" || adj   = _safe_float(row_h.get(""Close"", row_h.get(""Adj Close"")))","VRN_MDL083_VRN_v141D6C_Source_Hygiene_NoHang__BRIDGE__v141D6C.py; VRN_MDL211_VRN_v141D6B_NoHang_Accelerator__BRIDGE__v141D6B.py; VRN_MDL290_vrn_summarizer_v062_cli_lift_patcher__MODULE__v062.py; VDF_MDL002_YFinanceFetchingEngine.py; VRN_MDL007_APIDataFetcher.py"
"P3_NOISE_REFERENCE","added","53","5","GENERAL","List[str] = [] || added = _deep_add(data, DEFAULT_PARAMS) || added = 0 || ""2026-06-03"" || { ""type"": ""string"", ""format"": ""date"" }","via_param_manager (1).py; VRN_MDL257_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.py; VDF_MDL201_GenerateFullRegistry.py; VDF_MDL401_RegistrySchema.json; VDF_MDL403_RegistryFull.json"
"P3_NOISE_REFERENCE","scan","9","5","PATH_IO;GENERAL","scan      = (Resolve-Path $Scan -ErrorAction SilentlyContinue).Path || $scan = [System.IO.File]::ReadAllText($tmpResult,[System.Text.Encoding]::UTF8) | ConvertFrom-Json || { || scan = def_scan_input(base, extra_paths) || scan","Invoke-VeritasCodexNexus.ps1; VIA_VEGN_Step1_v32.ps1; VRN_MDL124_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL125_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"P3_NOISE_REFERENCE","market_cap","537","5","MARKET_UNIVERSE;DATA_SOURCE",""""" || [ || _safe_float(info.get(""marketCap"")) || market_cap = yf_data.get(""yf_market_cap"") or ( || market_cap","VDF_TW_TradingStats.json; VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py; VRN_FinancialSSOT_CrossLinks.json; VRN_FinancialSynonym_BidirectionalIndex.json; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py"
"P3_NOISE_REFERENCE","green_count","10","5","GENERAL","67 || 27 || 84 || green || 20","VRN_MDL002_VRN_v139L_Top10_Accelerator_Matrix__MODULE__v139L.json; VRN_MDL003_VRN_v139L_Top10_Accelerator_Matrix__MODULE__v139L.json; VRN_MDL005_VRN_v139P_PostBridge_Rescore_Matrix__MODULE__v139P.json; VRN_MDL013_VRN_v139K_DualCore_Coverage_Matrix__MODULE__v139K.json; VRN_MDL085_VRN_v139P_PostBridge_Rescore__MODULE__v139P.py; VRN_MDL086_VRN_v139M_RedFalsePositiveCrusher__MODULE__v139M.py; VRN_MDL087_VRN_v139K_DualCore_Coverage_Analyzer__MODULE__v139K.py; VRN_MDL091_VRN_v139M_RedFalsePositiveCrusher_Matrix__MODULE__v139M.json"
"P3_NOISE_REFERENCE","addsub","5","5","GENERAL;ENGINE","addsub = 85 if k in addsub_ok else 60 || addsub = def_add_sub_checks(validated) || addsub = bridge.def_validate_add_sub(100, [40, 60]) || addsub = def_validation_addsub(df, mp) || addsub = def_band_value(row, ""AddSub Trust Band"")","VRN_MDL210_VRN_v070_AllInOne__MODULE__v070.py; VRN_MDL218_vrn_financial_data_confirm_verify_v06125__FINANCIALDATA__v06125.py; VRN_MDL255_vrn_master_bridge_functional_smoke_test_v06122__GOVERNANCE__v06122.py; VRN_MDL257_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.py; VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py"
"P3_NOISE_REFERENCE","leader","121","5","GENERAL","left || ""2330.TW"" || ""2317.TW"" || ""2454.TW"" || leader","vap_warehouse_v6_all_builder.py; vap_warehouse_v6_payload.json; vap_warehouse_v7_quant_builder.py"
"P3_NOISE_REFERENCE","visual_lock","209","5","VISUAL_LOCK","true || false || bool || bool(re.search(r""visual lock|視覺鎖|veritas intelligence analytics"", lower)) || visual_lock=bool(dna[""visual_lock""]), plotly_present=bool(dna[""plotly_present""])","vap_intelligence_optimize_payload_v3.json; vap_intelligence_optimize_summary_v3.json; vap_duckdb_parquet_builder.py; vap_duckdb_parquet_payload.json"
"P3_NOISE_REFERENCE","found_count","6","5","GENERAL","9 || found_count = sum(1 for x in coverage if x[""found""]) || found_count || 514 || found_count = sum(1 for r in audit_rows if r[""Status""] == ""FOUND"")","VDF3_GapPlan.json; via_dual_sixlane_worker_v029dual1b.py; VRN_MDL226_VRN_W12_Locator_v1_0_9__MODULE__v1_0.json; VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py; VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py"
"P3_NOISE_REFERENCE","visible","8","5","GENERAL","hasRSI || hasMACD || hasKD || period <= 60 ? true : 'legendonly' || STATE.rightAxisEnabled","VIA_AutoPlot_Ultimate_v3_1.html; VIA_AutoPlot_Ultimate_v3.html; VIA_AutoPlot_v3_Complete.html"
"P3_NOISE_REFERENCE","rec","10","5","GENERAL;DATA_SOURCE","rec = { || rec = {""Date"": date_iso, ""Index"": ""TAIEX""} || rec = {""Date"": date_iso, ""Index"": ""TPEX""} || rec = self._resolve_one( || rec = self._try_source(it, src, dry_run=dry_run)","VRN_MDL243_vrn_evidence_source_decontamination_router_v06152__MODULE__v06152.py; VRN_MDL244_vrn_financialdata_repair_router_v06151__FINANCIALDATA__v06151.py; VDF_MDL001_TWEquityEngine.py; VDF_MDL007_SSOTResolver.py; VDF_MDL104_RegistryLoader.py; VRN_MDL001_Converter.py; VRN_MDL002_LayoutExtractor.py"
"P3_NOISE_REFERENCE","arr","8","5","PATH_IO;GENERAL","$arr = $InputObject.ToArray() || arr = arr_map.get(col_key) || arr = sorted(arr) || arr = sorted(valid_values.values()) || arr = list(valid_values.values())","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; vap_indicators.py; VRN_MDL257_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.py; VDF_MDL105_CrossValidator.py"
"P3_NOISE_REFERENCE","sector","24","5","MARKET_UNIVERSE","""Technology"" || ""Energy"" || ""Consumer Discretionary"" || ""Financials"" || ""Consumer Staples""","data.js"
"P3_NOISE_REFERENCE","repair_actions","7","5","ENGINE;GENERAL","""symbol_from_family_or_target=0; date_from_seeded_at=30; date_from_today=0; value_numeric_clean=1; source_from_original_function=0; source_from_akshare=0; family_defaulted=0"" || { || {} || repair_counts || result[""repair_actions""]","VDF_AkShare_CanonicalKeyRepairGatePlan_v02781.json; VDF_AkShare_CanonicalKeyRepairAudit_v02781.json; VDF_AkShare_CanonicalKeyRepairGate_Matrix_v02781.json; vdf_akshare_canonical_key_repair_gate_result_v02781.json; vdf_akshare_canonical_key_repair_gate_v02781.py"
"P3_NOISE_REFERENCE","seed_plan_json","10","5","PATH_IO;GENERAL","seed_plan_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_HOTFIX_v02731_20260610_144716\\plan\\V... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_HOTFIX_v02731_20260610_144716\\plan\\VDF_AkShare_SmallScopeSe... || str(seed_plan_json) || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_v0273_20260610_144413\\plan\\VDF_AkShare_SmallScopeSeedPlan_v... || seed_plan_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_v0273_20260610_144413\\plan\\VDF_AkSha...","vdf_akshare_candidate_seed_staging_v0274.py; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_v02731.json; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_Matrix_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_result_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_v02731.py; vdf_akshare_small_scope_seed_plan_gate_result_v0273.json; vdf_akshare_small_scope_seed_plan_gate_v0273.py"
"P3_NOISE_REFERENCE","remap_plan_json","24","5","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_RAW_COLUMN_PROFILE_CANONICAL_CONTRACT_HOTFIX_v0278121_20260611_001912\\plan\\VDF_AkShare... || remap_plan_json = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_RAW_COLUMN_PROFILE_CANONICAL_CONTRACT_HOTFIX_v0278121_20260611_0... || str(remap_plan_json) || remap_plan_json = Path(r""__REMAP_PLAN_JSON__"") || remap_plan_json = $RemapPlanJson","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_ACTIVE_POINTER_before_v027841_20260611_013435.json; VDF_ACTIVE_POINTER_before_v02783_20260611_012926.json; VDF_ACTIVE_POINTER_before_v027842_20260611_013908.json; VDF_ACTIVE_POINTER_before_v0279_20260611_020210.json; VDF_ACTIVE_POINTER_before_v0280_20260611_020645.json"
"P3_NOISE_REFERENCE","CURRENCIES","5","5","GENERAL;ENGINE;DATA_SOURCE","{ || {""asset_class"": ""FX"",        ""auto_adjust"": False, ""has_adj_close"": False, ""has_volume"": False} || YF_FX_REGEX || 'Global' || (""FX"", ""Global""),        ""COMMODITIES"": (""Commodity"", ""Global"")","VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL201_GenerateFullRegistry.py"
"P3_NOISE_REFERENCE","acr","8","5","VISUAL_LOCK","acr = {""ID"", ""DB"", ""API"", ""URL"", ""PDF"", ""CSV"", ""JSON"", ""HTML"", ""SSOT"", ""TWSE"", ""TPEX"", ""MOPS"", ""EPS"", ""ROE"", ""ROA"", ""ROIC"", ""EBIT"", ""EBITDA"", ""PE"", ""PB"", ""BVPS"", ""CFPS"", ""YFINANCE""... || acr = {""DB"", ""API"", ""ID"", ""URL"", ""HTML"", ""JSON"", ""CSV"", ""SQL"", ""EPS"", ""ROE"", ""ROA"", ""TWD"", ""USD"", ""YTD"", ""QOQ"", ""YOY""} || acr = {""ID"", ""DB"", ""API"", ""URL"", ""PDF"", ""CSV"", ""JSON"", ""HTML"", ""SSOT"", ""TWSE"", ""TPEX"", ""MOPS"", ""YFINANCE""} || acr = {""ID"", ""DB"", ""API"", ""URL"", ""PDF"", ""CSV"", ""JSON"", ""HTML"", ""SSOT"", ""TWSE"", ""TPEX"", ""MOPS"", ""EPS"", ""ROE"", ""ROA"", ""PE"", ""PB"", ""EBITDA""} || acr = {""DB"", ""API"", ""ID"", ""URL"", ""HTML"", ""JSON"", ""CSV"", ""SQL"", ""PDF"", ""SSOT"", ""TWD"", ""EPS""}","VRN_MDL098_vrn_financial_ssot_complete_trust_integration_v0608__FINANCIALDATA__v0608.py; VRN_MDL099_vrn_valuation_method_precision_rebind_v0593__MODULE__v0593.py; VRN_MDL256_restore_vis_vrn_master_registry_bridge_v0611_manifest__GOVERNANCE__v0611.py; VRN_MDL257_vrn_name_short_financial_validation_v0606__FINANCIALDATA__v0606.py; VRN_MDL259_vrn_report_date_window_table_restore_v0597__REPORT__v0597.py; VRN_MDL260_vrn_valuation_dictionary_sourcebank_repair_v0595__MODULE__v0595.py; VRN_MDL261_vrn_firstpage_sourcebank_valuation_repair_v0594__MODULE__v0594.py; VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py"
"P3_NOISE_REFERENCE","grade","22","5","ENGINE;GENERAL","def_grade(score) || grade = summary.get(""overall_grade"", """") || ""A+ COMPLETE"" || ""B FOUNDATION_READY"" || ""B+ NEAR_READY""","vap_panorama_maturity_optimizer.py; vap_panorama_maturity_payload.json; vap_v8_master_payload.json"
"P3_NOISE_REFERENCE","vr","5","5","SCHEMA_FIELD","vr = _TableRow(label=r.get(""label_raw"",""""), values=r.get(""values"",{})) || vr = VerifyResult(ticker=ticker, canonical=canonical, period=period) || vr = compare_one(canonical, period, r_val, r_unit, || vr = fallback_resolve(vr, api_rows, report_rows, ticker) || vr = VerifyResult(ticker=ticker, canonical=canonical,","VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","quarantine_count","28","5","GENERAL","4 || 0 || result[""quarantine_count""] || len(quarantine) || result.get(""quarantine_notes"", {}).get(""quarantine_count"", 0)","VDF_AkShare_CandidateToCanonicalMergeGateReviewPlan_v0276.json; VDF_AkShare_CandidateMergePreview_v0276.json; VDF_AkShare_CandidateToCanonicalMergeGateReview_Matrix_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_result_v0276.json; vdf_akshare_candidate_to_canonical_merge_gate_review_v0276.py; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_v02731.json; VDF_AkShare_FailedTimeout_Quarantine_v02731.json; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_Matrix_v02731.json"
"P3_NOISE_REFERENCE","parser","12","5","GENERAL;PATH_IO;SCHEMA_FIELD","$parser = @' || parser = TextFileReader(filepath_or_buffer, **kwds) || parser = argparse.ArgumentParser( || parser = argparse.ArgumentParser() || parser = DefSimpleTableParser()","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VDF_AkShare_BackupRollbackStagingPlan_Transcript_v0283_20260611_024903.txt; main.py; VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL207_VRN_MDL_HomepageSummarizer_Router_v01__MODULE__v01.py"
"P3_NOISE_REFERENCE","seed_plan_csv","8","5","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_HOTFIX_v02731_20260610_144716\\plan\\VDF_AkShare_SmallScopeSe... || seed_plan_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_HOTFIX_v02731_20260610_144716\\plan\\VD... || str(seed_plan_csv) || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_v0273_20260610_144413\\plan\\VDF_AkShare_SmallScopeSeedPlan_v... || seed_plan_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_SMALL_SCOPE_SEED_PLAN_GATE_v0273_20260610_144413\\plan\\VDF_AkShar...","VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_v02731.json; VDF_AkShare_SmallScopeSeedPlanGate_Hotfix_Matrix_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_result_v02731.json; vdf_akshare_small_scope_seed_plan_gate_hotfix_v02731.py; vdf_akshare_small_scope_seed_plan_gate_result_v0273.json; vdf_akshare_small_scope_seed_plan_gate_v0273.py"
