Group,Date,StrategySignal,TargetPosition,EffectivePosition,BasketRet,GrossPnlRet,NetPnlRet,CostDrag
G AI 散熱,2025-03-17,HOLD,0.0,0.0,-0.019015735556904566,-0.0,-0.0,0.0
G AI 散熱,2025-03-18,HOLD,0.0,0.0,-0.04830773295884752,-0.0,-0.0,0.0
G AI 散熱,2025-03-19,HOLD,0.0,0.0,-0.006472402183768237,-0.0,-0.0,0.0
G AI 散熱,2025-03-20,HOLD,0.0,0.0,-0.004894831942190195,-0.0,-0.0,0.0
G AI 散熱,2025-03-21,HOLD,0.0,0.0,0.024171873545248433,0.0,0.0,0.0
G AI 散熱,2025-03-24,HOLD,0.0,0.0,0.014465112302862116,0.0,0.0,0.0
G AI 散熱,2025-03-25,HOLD,0.0,0.0,-0.007799812654957711,-0.0,-0.0,0.0
G AI 散熱,2025-03-26,HOLD,0.0,0.0,0.020581127888947653,0.0,0.0,0.0
G AI 散熱,2025-03-27,HOLD,0.0,0.0,0.011990184743361228,0.0,0.0,0.0
G AI 散熱,2025-03-28,HOLD,0.0,0.0,0.019808317625666167,0.0,0.0,0.0
G AI 散熱,2025-03-31,HOLD,0.0,0.0,0.00047102498638758674,0.0,0.0,0.0
G AI 散熱,2025-04-01,HOLD,0.0,0.0,0.03237963839395916,0.0,0.0,0.0
G AI 散熱,2025-04-02,HOLD,0.0,0.0,0.036919681662234013,0.0,0.0,0.0
G AI 散熱,2025-04-03,HOLD,0.0,0.0,0.012827960502382349,0.0,0.0,0.0
G AI 散熱,2025-04-04,HOLD,0.0,0.0,-0.01905083526682264,-0.0,-0.0,0.0
G AI 散熱,2025-04-07,HOLD,0.0,0.0,0.010552208810716137,0.0,0.0,0.0
G AI 散熱,2025-04-08,HOLD,0.0,0.0,0.031863449777767984,0.0,0.0,0.0
G AI 散熱,2025-04-09,HOLD,0.0,0.0,0.0011316723983407586,0.0,0.0,0.0
G AI 散熱,2025-04-10,HOLD,0.0,0.0,0.022809450214230642,0.0,0.0,0.0
G AI 散熱,2025-04-11,HOLD,0.0,0.0,0.001631493738972556,0.0,0.0,0.0
G AI 散熱,2025-04-14,HOLD,0.0,0.0,0.006448460875763704,0.0,0.0,0.0
G AI 散熱,2025-04-15,HOLD,0.0,0.0,-0.016934859899875195,-0.0,-0.0,0.0
G AI 散熱,2025-04-16,HOLD,0.0,0.0,-0.010763903809138697,-0.0,-0.0,0.0
G AI 散熱,2025-04-17,HOLD,0.0,0.0,0.017992400570678187,0.0,0.0,0.0
G AI 散熱,2025-04-18,HOLD,0.0,0.0,0.022793554024177296,0.0,0.0,0.0
G AI 散熱,2025-04-21,HOLD,0.0,0.0,0.0043680765126713015,0.0,0.0,0.0
G AI 散熱,2025-04-22,HOLD,0.0,0.0,-0.01684956754572237,-0.0,-0.0,0.0
G AI 散熱,2025-04-23,HOLD,0.0,0.0,-0.022233303311707246,-0.0,-0.0,0.0
G AI 散熱,2025-04-24,HOLD,0.0,0.0,0.0003782619958127239,0.0,0.0,0.0
G AI 散熱,2025-04-25,HOLD,0.0,0.0,-0.012623897580422996,-0.0,-0.0,0.0
G AI 散熱,2025-04-28,HOLD,0.0,0.0,0.00788707073833262,0.0,0.0,0.0
G AI 散熱,2025-04-29,HOLD,0.0,0.0,0.01681655552177366,0.0,0.0,0.0
G AI 散熱,2025-04-30,HOLD,0.0,0.0,-0.00428873567709438,-0.0,-0.0,0.0
G AI 散熱,2025-05-01,HOLD,0.0,0.0,-0.01079801651670903,-0.0,-0.0,0.0
G AI 散熱,2025-05-02,HOLD,0.0,0.0,0.01512806730290367,0.0,0.0,0.0
G AI 散熱,2025-05-05,HOLD,0.0,0.0,0.037900739047910664,0.0,0.0,0.0
G AI 散熱,2025-05-06,HOLD,0.0,0.0,0.04067577128466858,0.0,0.0,0.0
G AI 散熱,2025-05-07,HOLD,0.0,0.0,-0.0005715907015253355,-0.0,-0.0,0.0
G AI 散熱,2025-05-08,HOLD,0.0,0.0,0.006659169439379133,0.0,0.0,0.0
G AI 散熱,2025-05-09,HOLD,0.0,0.0,0.007647860105601806,0.0,0.0,0.0
G AI 散熱,2025-05-12,HOLD,0.0,0.0,-0.002346530914973122,-0.0,-0.0,0.0
G AI 散熱,2025-05-13,HOLD,0.0,0.0,0.013364827353770705,0.0,0.0,0.0
G AI 散熱,2025-05-14,HOLD,0.0,0.0,0.01601672777848759,0.0,0.0,0.0
G AI 散熱,2025-05-15,HOLD,0.0,0.0,-0.01834511373623853,-0.0,-0.0,0.0
G AI 散熱,2025-05-16,DYNAMIC_EXIT,0.0,0.0,0.019516589568342728,0.0,0.0,0.0
G AI 散熱,2025-05-19,HOLD,0.0,0.0,0.007496431352731005,0.0,0.0,0.0
G AI 散熱,2025-05-20,DYNAMIC_EXIT,0.0,0.0,0.042971314104280914,0.0,0.0,0.0
G AI 散熱,2025-05-21,HOLD,0.0,0.0,0.006029990665243399,0.0,0.0,0.0
G AI 散熱,2025-05-22,DYNAMIC_EXIT,0.0,0.0,0.007373526917130613,0.0,0.0,0.0
G AI 散熱,2025-05-23,DYNAMIC_EXIT,0.0,0.0,-0.009758598420101133,-0.0,-0.0,0.0
G AI 散熱,2025-05-26,HOLD,0.0,0.0,-0.01546912515348538,-0.0,-0.0,0.0
G AI 散熱,2025-05-27,DYNAMIC_EXIT,0.0,0.0,-0.0048786776430367485,-0.0,-0.0,0.0
G AI 散熱,2025-05-28,DYNAMIC_EXIT,0.0,0.0,0.02784442407819361,0.0,0.0,0.0
G AI 散熱,2025-05-29,HOLD,0.0,0.0,-0.01622331866221619,-0.0,-0.0,0.0
G AI 散熱,2025-05-30,DYNAMIC_EXIT,0.0,0.0,-0.015402954196340048,-0.0,-0.0,0.0
G AI 散熱,2025-06-02,DYNAMIC_EXIT,0.0,0.0,-0.02899757915539162,-0.0,-0.0,0.0
G AI 散熱,2025-06-03,HOLD,0.0,0.0,0.004097018951804263,0.0,0.0,0.0
G AI 散熱,2025-06-04,HOLD,0.0,0.0,-0.008176596485704683,-0.0,-0.0,0.0
G AI 散熱,2025-06-05,HOLD,0.0,0.0,-0.008178339270985187,-0.0,-0.0,0.0
G AI 散熱,2025-06-06,HOLD,0.0,0.0,0.03397054141848854,0.0,0.0,0.0
G AI 散熱,2025-06-09,HOLD,0.0,0.0,0.01852442080837314,0.0,0.0,0.0
G AI 散熱,2025-06-10,HOLD,0.0,0.0,0.036390319684424265,0.0,0.0,0.0
G AI 散熱,2025-06-11,HOLD,0.0,0.0,0.016605983813676728,0.0,0.0,0.0
G AI 散熱,2025-06-12,HOLD,0.0,0.0,-0.012186541076276489,-0.0,-0.0,0.0
G AI 散熱,2025-06-13,HOLD,0.0,0.0,-0.005254248372994561,-0.0,-0.0,0.0
G AI 散熱,2025-06-16,HOLD,0.0,0.0,-0.015587052727968983,-0.0,-0.0,0.0
G AI 散熱,2025-06-17,HOLD,0.0,0.0,0.0008985039876849737,0.0,0.0,0.0
G AI 散熱,2025-06-18,HOLD,0.0,0.0,-0.0037258953333499417,-0.0,-0.0,0.0
G AI 散熱,2025-06-19,HOLD,0.0,0.0,0.014694344801444418,0.0,0.0,0.0
G AI 散熱,2025-06-20,HOLD,0.0,0.0,-0.016457104484438507,-0.0,-0.0,0.0
G AI 散熱,2025-06-23,HOLD,0.0,0.0,0.022230955500783276,0.0,0.0,0.0
G AI 散熱,2025-06-24,HOLD,0.0,0.0,-0.00571310012143756,-0.0,-0.0,0.0
G AI 散熱,2025-06-25,HOLD,0.0,0.0,-0.0024667709647055325,-0.0,-0.0,0.0
G AI 散熱,2025-06-26,HOLD,0.0,0.0,-0.019357964370304088,-0.0,-0.0,0.0
G AI 散熱,2025-06-27,HOLD,0.0,0.0,-0.011374866648494079,-0.0,-0.0,0.0
G AI 散熱,2025-06-30,HOLD,0.0,0.0,-0.008577854709437182,-0.0,-0.0,0.0
G AI 散熱,2025-07-01,HOLD,0.0,0.0,0.01032080938872247,0.0,0.0,0.0
G AI 散熱,2025-07-02,HOLD,0.0,0.0,0.0273801271885265,0.0,0.0,0.0
G AI 散熱,2025-07-03,HOLD,0.0,0.0,-0.0009280953930250352,-0.0,-0.0,0.0
G AI 散熱,2025-07-04,HOLD,0.0,0.0,-0.008979584269813597,-0.0,-0.0,0.0
G AI 散熱,2025-07-07,DYNAMIC_EXIT,0.0,0.0,-0.007245921769854172,-0.0,-0.0,0.0
G AI 散熱,2025-07-08,HOLD,0.0,0.0,-0.037016178918303076,-0.0,-0.0,0.0
G AI 散熱,2025-07-09,HOLD,0.0,0.0,0.022411324945872908,0.0,0.0,0.0
G AI 散熱,2025-07-10,HOLD,0.0,0.0,-0.03458878317431569,-0.0,-0.0,0.0
G AI 散熱,2025-07-11,DYNAMIC_EXIT,0.0,0.0,0.009190557716308174,0.0,0.0,0.0
G AI 散熱,2025-07-14,HOLD,0.0,0.0,0.025675444503188323,0.0,0.0,0.0
G AI 散熱,2025-07-15,DYNAMIC_EXIT,0.0,0.0,-0.011718268539120672,-0.0,-0.0,0.0
G AI 散熱,2025-07-16,DYNAMIC_EXIT,0.0,0.0,-0.001793766852537826,-0.0,-0.0,0.0
G AI 散熱,2025-07-17,HOLD,0.0,0.0,0.003767899428558488,0.0,0.0,0.0
G AI 散熱,2025-07-18,DYNAMIC_EXIT,0.0,0.0,0.047351431825006514,0.0,0.0,0.0
G AI 散熱,2025-07-21,DYNAMIC_EXIT,0.0,0.0,0.0048792759830527995,0.0,0.0,0.0
G AI 散熱,2025-07-22,HOLD,0.0,0.0,0.04019612838767683,0.0,0.0,0.0
G AI 散熱,2025-07-23,HOLD,0.0,0.0,-0.021189549815556638,-0.0,-0.0,0.0
G AI 散熱,2025-07-24,HOLD,0.0,0.0,-0.0031776619484803568,-0.0,-0.0,0.0
G AI 散熱,2025-07-25,HOLD,0.0,0.0,-0.02938328174119637,-0.0,-0.0,0.0
G AI 散熱,2025-07-28,HOLD,0.0,0.0,0.010479426358352468,0.0,0.0,0.0
G AI 散熱,2025-07-29,HOLD,0.0,0.0,0.007794669000376701,0.0,0.0,0.0
G AI 散熱,2025-07-30,HOLD,0.0,0.0,0.003949461334350604,0.0,0.0,0.0
G AI 散熱,2025-07-31,DYNAMIC_EXIT,0.0,0.0,8.932266642544984e-05,0.0,0.0,0.0
G AI 散熱,2025-08-01,HOLD,0.0,0.0,0.018219578071244857,0.0,0.0,0.0
G AI 散熱,2025-08-04,HOLD,0.0,0.0,-0.04742313127180843,-0.0,-0.0,0.0
G AI 散熱,2025-08-05,HOLD,0.0,0.0,-0.017222261114777475,-0.0,-0.0,0.0
G AI 散熱,2025-08-06,HOLD,0.0,0.0,0.02041538519509378,0.0,0.0,0.0
G AI 散熱,2025-08-07,HOLD,0.0,0.0,-0.0015117644121381314,-0.0,-0.0,0.0
G AI 散熱,2025-08-08,DYNAMIC_EXIT,0.0,0.0,-0.018893640684491883,-0.0,-0.0,0.0
G AI 散熱,2025-08-11,DYNAMIC_EXIT,0.0,0.0,-0.036836357819413995,-0.0,-0.0,0.0
G AI 散熱,2025-08-12,HOLD,0.0,0.0,-0.01639966143053425,-0.0,-0.0,0.0
G AI 散熱,2025-08-13,HOLD,0.0,0.0,-0.005972280586131648,-0.0,-0.0,0.0
G AI 散熱,2025-08-14,HOLD,0.0,0.0,0.020988016271674834,0.0,0.0,0.0
G AI 散熱,2025-08-15,HOLD,0.0,0.0,0.01020541320416021,0.0,0.0,0.0
G AI 散熱,2025-08-18,HOLD,0.0,0.0,0.0090912186025809,0.0,0.0,0.0
G AI 散熱,2025-08-19,HOLD,0.0,0.0,-0.01849947050968407,-0.0,-0.0,0.0
G AI 散熱,2025-08-20,HOLD,0.0,0.0,-0.00036565147282269087,-0.0,-0.0,0.0
G AI 散熱,2025-08-21,DYNAMIC_EXIT,0.0,0.0,0.00326983675691264,0.0,0.0,0.0
G AI 散熱,2025-08-22,HOLD,0.0,0.0,-0.005236112913673043,-0.0,-0.0,0.0
G AI 散熱,2025-08-25,DYNAMIC_EXIT,0.0,0.0,-0.027458460216012788,-0.0,-0.0,0.0
G AI 散熱,2025-08-26,HOLD,0.0,0.0,0.04542389768693281,0.0,0.0,0.0
G AI 散熱,2025-08-27,DYNAMIC_EXIT,0.0,0.0,0.011623193846267102,0.0,0.0,0.0
G AI 散熱,2025-08-28,DYNAMIC_EXIT,0.0,0.0,-0.0010042839816920533,-0.0,-0.0,0.0
G AI 散熱,2025-08-29,DYNAMIC_EXIT,0.0,0.0,-0.01557016538569418,-0.0,-0.0,0.0
G AI 散熱,2025-09-01,DYNAMIC_EXIT,0.0,0.0,0.011950064475016717,0.0,0.0,0.0
G AI 散熱,2025-09-02,HOLD,0.0,0.0,0.004069593845640964,0.0,0.0,0.0
G AI 散熱,2025-09-03,HOLD,0.0,0.0,0.011069433707682371,0.0,0.0,0.0
G AI 散熱,2025-09-04,HOLD,0.0,0.0,0.02950659426740855,0.0,0.0,0.0
G AI 散熱,2025-09-05,HOLD,0.0,0.0,-0.015235039402655037,-0.0,-0.0,0.0
G AI 散熱,2025-09-08,HOLD,0.0,0.0,0.005865751579594586,0.0,0.0,0.0
G AI 散熱,2025-09-09,HOLD,0.0,0.0,-0.020901183164667617,-0.0,-0.0,0.0
G AI 散熱,2025-09-10,HOLD,0.0,0.0,-0.02423654210131842,-0.0,-0.0,0.0
G AI 散熱,2025-09-11,HOLD,0.0,0.0,0.02277688282121935,0.0,0.0,0.0
G AI 散熱,2025-09-12,HOLD,0.0,0.0,0.03295301399640377,0.0,0.0,0.0
G AI 散熱,2025-09-15,HOLD,0.0,0.0,0.012496822665004369,0.0,0.0,0.0
G AI 散熱,2025-09-16,HOLD,0.0,0.0,0.012157526192068053,0.0,0.0,0.0
G AI 散熱,2025-09-17,HOLD,0.0,0.0,0.014507451339363145,0.0,0.0,0.0
G AI 散熱,2025-09-18,HOLD,0.0,0.0,-0.0072276579160230475,-0.0,-0.0,0.0
G AI 散熱,2025-09-19,HOLD,0.0,0.0,0.013551857076238325,0.0,0.0,0.0
G AI 散熱,2025-09-22,HOLD,0.0,0.0,-0.005154617199527003,-0.0,-0.0,0.0
G AI 散熱,2025-09-23,HOLD,0.0,0.0,0.03251234391207928,0.0,0.0,0.0
G AI 散熱,2025-09-24,HOLD,0.0,0.0,0.015502906680095975,0.0,0.0,0.0
G AI 散熱,2025-09-25,HOLD,0.0,0.0,-0.001877615573525003,-0.0,-0.0,0.0
G AI 散熱,2025-09-26,HOLD,0.0,0.0,-0.012389065038637827,-0.0,-0.0,0.0
G AI 散熱,2025-09-29,HOLD,0.0,0.0,-0.006332458389948982,-0.0,-0.0,0.0
G AI 散熱,2025-09-30,DYNAMIC_EXIT,0.0,0.0,0.009171509794308174,0.0,0.0,0.0
G AI 散熱,2025-10-01,HOLD,0.0,0.0,-0.01212719747721571,-0.0,-0.0,0.0
G AI 散熱,2025-10-02,HOLD,0.0,0.0,-0.005141525869115521,-0.0,-0.0,0.0
G AI 散熱,2025-10-03,HOLD,0.0,0.0,0.0037035371137351253,0.0,0.0,0.0
G AI 散熱,2025-10-06,HOLD,0.0,0.0,0.030056771435796936,0.0,0.0,0.0
G AI 散熱,2025-10-07,HOLD,0.0,0.0,-0.022209062027137426,-0.0,-0.0,0.0
G AI 散熱,2025-10-08,HOLD,0.0,0.0,-0.028840816735219193,-0.0,-0.0,0.0
G AI 散熱,2025-10-09,HOLD,0.0,0.0,0.001582297415072586,0.0,0.0,0.0
G AI 散熱,2025-10-10,HOLD,0.0,0.0,-0.018593315364267112,-0.0,-0.0,0.0
G AI 散熱,2025-10-13,HOLD,0.0,0.0,-0.030049359584484917,-0.0,-0.0,0.0
G AI 散熱,2025-10-14,HOLD,0.0,0.0,-0.014840875626117252,-0.0,-0.0,0.0
G AI 散熱,2025-10-15,HOLD,0.0,0.0,-0.015006187260587856,-0.0,-0.0,0.0
G AI 散熱,2025-10-16,HOLD,0.0,0.0,-0.028963594825036073,-0.0,-0.0,0.0
G AI 散熱,2025-10-17,HOLD,0.0,0.0,-0.009683049064898233,-0.0,-0.0,0.0
G AI 散熱,2025-10-20,HOLD,0.0,0.0,0.039735016001199254,0.0,0.0,0.0
G AI 散熱,2025-10-21,HOLD,0.0,0.0,0.009510468371104613,0.0,0.0,0.0
G AI 散熱,2025-10-22,HOLD,0.0,0.0,-0.02078489024573119,-0.0,-0.0,0.0
G AI 散熱,2025-10-23,HOLD,0.0,0.0,-0.02188670569014721,-0.0,-0.0,0.0
G AI 散熱,2025-10-24,HOLD,0.0,0.0,-0.01991514345843966,-0.0,-0.0,0.0
G AI 散熱,2025-10-27,HOLD,0.0,0.0,-0.02432490124675568,-0.0,-0.0,0.0
G AI 散熱,2025-10-28,HOLD,0.0,0.0,0.04023830500801924,0.0,0.0,0.0
G AI 散熱,2025-10-29,HOLD,0.0,0.0,0.03242307330133949,0.0,0.0,0.0
G AI 散熱,2025-10-30,HOLD,0.0,0.0,0.000929540736443372,0.0,0.0,0.0
G AI 散熱,2025-10-31,HOLD,0.0,0.0,0.013764705360673377,0.0,0.0,0.0
G AI 散熱,2025-11-03,HOLD,0.0,0.0,-0.0016104321438374113,-0.0,-0.0,0.0
G AI 散熱,2025-11-04,HOLD,0.0,0.0,-0.00023091275984073352,-0.0,-0.0,0.0
G AI 散熱,2025-11-05,HOLD,0.0,0.0,0.0040549651828785845,0.0,0.0,0.0
G AI 散熱,2025-11-06,HOLD,0.0,0.0,0.009057768108491803,0.0,0.0,0.0
G AI 散熱,2025-11-07,HOLD,0.0,0.0,-0.0009720648162411334,-0.0,-0.0,0.0
G AI 散熱,2025-11-10,HOLD,0.0,0.0,0.016321068427201574,0.0,0.0,0.0
G AI 散熱,2025-11-11,HOLD,0.0,0.0,-0.004500960326599904,-0.0,-0.0,0.0
G AI 散熱,2025-11-12,HOLD,0.0,0.0,0.0017144728455916075,0.0,0.0,0.0
G AI 散熱,2025-11-13,HOLD,0.0,0.0,-0.023892993015623573,-0.0,-0.0,0.0
G AI 散熱,2025-11-14,HOLD,0.0,0.0,0.012596862777277062,0.0,0.0,0.0
G AI 散熱,2025-11-17,HOLD,0.0,0.0,0.011222333087927697,0.0,0.0,0.0
G AI 散熱,2025-11-18,HOLD,0.0,0.0,0.011074371132956383,0.0,0.0,0.0
G AI 散熱,2025-11-19,HOLD,0.0,0.0,-0.021569413790429714,-0.0,-0.0,0.0
G AI 散熱,2025-11-20,HOLD,0.0,0.0,0.001477573250410318,0.0,0.0,0.0
G AI 散熱,2025-11-21,HOLD,0.0,0.0,-0.008555348135763589,-0.0,-0.0,0.0
G AI 散熱,2025-11-24,HOLD,0.0,0.0,-0.005702506927773484,-0.0,-0.0,0.0
G AI 散熱,2025-11-25,DYNAMIC_EXIT,0.0,0.0,0.0036167679043623653,0.0,0.0,0.0
G AI 散熱,2025-11-26,HOLD,0.0,0.0,-0.02220308696500962,-0.0,-0.0,0.0
G AI 散熱,2025-11-27,HOLD,0.0,0.0,-0.03405982507582116,-0.0,-0.0,0.0
G AI 散熱,2025-11-28,HOLD,0.0,0.0,-0.013741049721600968,-0.0,-0.0,0.0
G AI 散熱,2025-12-01,HOLD,0.0,0.0,0.06730390281293246,0.0,0.0,0.0
G AI 散熱,2025-12-02,HOLD,0.0,0.0,-0.01130101463108344,-0.0,-0.0,0.0
G AI 散熱,2025-12-03,DYNAMIC_EXIT,0.0,0.0,0.01210726565507612,0.0,0.0,0.0
G AI 散熱,2025-12-04,HOLD,0.0,0.0,0.02371285516638545,0.0,0.0,0.0
G AI 散熱,2025-12-05,HOLD,0.0,0.0,0.025919711138536656,0.0,0.0,0.0
G AI 散熱,2025-12-08,DYNAMIC_EXIT,0.0,0.0,0.00041522026727629983,0.0,0.0,0.0
G AI 散熱,2025-12-09,DYNAMIC_EXIT,0.0,0.0,0.015555019121836803,0.0,0.0,0.0
G AI 散熱,2025-12-10,HOLD,0.0,0.0,0.0029704269800695064,0.0,0.0,0.0
G AI 散熱,2025-12-11,HOLD,0.0,0.0,-0.016268768985477872,-0.0,-0.0,0.0
G AI 散熱,2025-12-12,DYNAMIC_EXIT,0.0,0.0,0.02269557051721963,0.0,0.0,0.0
G AI 散熱,2025-12-15,HOLD,0.0,0.0,0.009762523620035452,0.0,0.0,0.0
G AI 散熱,2025-12-16,HOLD,0.0,0.0,0.033422653151944065,0.0,0.0,0.0
G AI 散熱,2025-12-17,HOLD,0.0,0.0,0.003929101601457777,0.0,0.0,0.0
G AI 散熱,2025-12-18,HOLD,0.0,0.0,-0.0205037250862167,-0.0,-0.0,0.0
G AI 散熱,2025-12-19,HOLD,0.0,0.0,0.03961292803357083,0.0,0.0,0.0
G AI 散熱,2025-12-22,HOLD,0.0,0.0,0.01381090083783633,0.0,0.0,0.0
G AI 散熱,2025-12-23,HOLD,0.0,0.0,0.0018951441563562965,0.0,0.0,0.0
G AI 散熱,2025-12-24,HOLD,0.0,0.0,-0.010760636414936913,-0.0,-0.0,0.0
G AI 散熱,2025-12-25,HOLD,0.0,0.0,-0.005775994056338518,-0.0,-0.0,0.0
G AI 散熱,2025-12-26,HOLD,0.0,0.0,0.0017082226452609765,0.0,0.0,0.0
G AI 散熱,2025-12-29,DYNAMIC_EXIT,0.0,0.0,0.0006015816302408432,0.0,0.0,0.0
G AI 散熱,2025-12-30,HOLD,0.0,0.0,-0.003807313662570799,-0.0,-0.0,0.0
G AI 散熱,2025-12-31,HOLD,0.0,0.0,-0.010509676494349434,-0.0,-0.0,0.0
G AI 散熱,2026-01-01,HOLD,0.0,0.0,-0.027244114172105854,-0.0,-0.0,0.0
G AI 散熱,2026-01-02,DYNAMIC_EXIT,0.0,0.0,-0.025197979700368363,-0.0,-0.0,0.0
G AI 散熱,2026-01-05,HOLD,0.0,0.0,-0.03262879647496924,-0.0,-0.0,0.0
G AI 散熱,2026-01-06,HOLD,0.0,0.0,0.005995570534628929,0.0,0.0,0.0
G AI 散熱,2026-01-07,HOLD,0.0,0.0,0.006699278451839101,0.0,0.0,0.0
G AI 散熱,2026-01-08,HOLD,0.0,0.0,0.002396177066631546,0.0,0.0,0.0
G AI 散熱,2026-01-09,HOLD,0.0,0.0,-0.005798501239421469,-0.0,-0.0,0.0
G AI 散熱,2026-01-12,HOLD,0.0,0.0,0.0037198626973518546,0.0,0.0,0.0
G AI 散熱,2026-01-13,HOLD,0.0,0.0,-0.038079315578326126,-0.0,-0.0,0.0
G AI 散熱,2026-01-14,HOLD,0.0,0.0,0.008542850782311609,0.0,0.0,0.0
G AI 散熱,2026-01-15,HOLD,0.0,0.0,0.014732183515589284,0.0,0.0,0.0
G AI 散熱,2026-01-16,HOLD,0.0,0.0,0.009039093223430564,0.0,0.0,0.0
G AI 散熱,2026-01-19,HOLD,0.0,0.0,0.014519066108028222,0.0,0.0,0.0
G AI 散熱,2026-01-20,HOLD,0.0,0.0,-0.003499896463265404,-0.0,-0.0,0.0
G AI 散熱,2026-01-21,HOLD,0.0,0.0,-0.023033713705976632,-0.0,-0.0,0.0
G AI 散熱,2026-01-22,HOLD,0.0,0.0,0.030802145571602536,0.0,0.0,0.0
G AI 散熱,2026-01-23,HOLD,0.0,0.0,-0.01149903285544862,-0.0,-0.0,0.0
G AI 散熱,2026-01-26,HOLD,0.0,0.0,-0.015873535768446842,-0.0,-0.0,0.0
G AI 散熱,2026-01-27,HOLD,0.0,0.0,-0.0012439468310530676,-0.0,-0.0,0.0
G AI 散熱,2026-01-28,HOLD,0.0,0.0,0.04158345401553723,0.0,0.0,0.0
G AI 散熱,2026-01-29,HOLD,0.0,0.0,-0.019222418715253778,-0.0,-0.0,0.0
G AI 散熱,2026-01-30,HOLD,0.0,0.0,0.0030328890253141717,0.0,0.0,0.0
G AI 散熱,2026-02-02,HOLD,0.0,0.0,-0.012948314027903106,-0.0,-0.0,0.0
G AI 散熱,2026-02-03,HOLD,0.0,0.0,0.013407570510122396,0.0,0.0,0.0
G AI 散熱,2026-02-04,HOLD,0.0,0.0,0.025587845434253232,0.0,0.0,0.0
G AI 散熱,2026-02-05,HOLD,0.0,0.0,0.021468805687455992,0.0,0.0,0.0
G AI 散熱,2026-02-06,HOLD,0.0,0.0,-0.02025121761553001,-0.0,-0.0,0.0
G AI 散熱,2026-02-09,HOLD,0.0,0.0,0.04299112488557488,0.0,0.0,0.0
G AI 散熱,2026-02-10,HOLD,0.0,0.0,0.00432866154860081,0.0,0.0,0.0
G AI 散熱,2026-02-11,HOLD,0.0,0.0,0.023726832958212346,0.0,0.0,0.0
G AI 散熱,2026-02-12,HOLD,0.0,0.0,0.0047082550098609755,0.0,0.0,0.0
G AI 散熱,2026-02-13,HOLD,0.0,0.0,0.025752138629712207,0.0,0.0,0.0
G AI 散熱,2026-02-16,HOLD,0.0,0.0,0.04016154103365002,0.0,0.0,0.0
G AI 散熱,2026-02-17,DYNAMIC_EXIT,0.0,0.0,0.0008062332238235972,0.0,0.0,0.0
G AI 散熱,2026-02-18,HOLD,0.0,0.0,0.033088059879293794,0.0,0.0,0.0
G AI 散熱,2026-02-19,HOLD,0.0,0.0,0.0011966512195298487,0.0,0.0,0.0
G AI 散熱,2026-02-20,HOLD,0.0,0.0,-0.019754116132911857,-0.0,-0.0,0.0
G AI 散熱,2026-02-23,HOLD,0.0,0.0,0.033227756566448,0.0,0.0,0.0
G AI 散熱,2026-02-24,HOLD,0.0,0.0,-0.010431883041154,-0.0,-0.0,0.0
G AI 散熱,2026-02-25,HOLD,0.0,0.0,0.009039514100571527,0.0,0.0,0.0
G AI 散熱,2026-02-26,HOLD,0.0,0.0,-0.007206085915139724,-0.0,-0.0,0.0
G AI 散熱,2026-02-27,HOLD,0.0,0.0,0.034101417310534454,0.0,0.0,0.0
G AI 散熱,2026-03-02,HOLD,0.0,0.0,0.019040003122134056,0.0,0.0,0.0
G AI 散熱,2026-03-03,HOLD,0.0,0.0,0.009130587969213438,0.0,0.0,0.0
G AI 散熱,2026-03-04,HOLD,0.0,0.0,-0.009556725458085922,-0.0,-0.0,0.0
G AI 散熱,2026-03-05,HOLD,0.0,0.0,-0.02869329136736365,-0.0,-0.0,0.0
G AI 散熱,2026-03-06,DYNAMIC_EXIT,0.0,0.0,0.017432110903001223,0.0,0.0,0.0
G AI 散熱,2026-03-09,HOLD,0.0,0.0,0.011242918217176556,0.0,0.0,0.0
G AI 散熱,2026-03-10,HOLD,0.0,0.0,0.031963817304833775,0.0,0.0,0.0
G AI 散熱,2026-03-11,HOLD,0.0,0.0,0.02552830079503799,0.0,0.0,0.0
G AI 散熱,2026-03-12,HOLD,0.0,0.0,0.0221821023714229,0.0,0.0,0.0
G AI 散熱,2026-03-13,HOLD,0.0,0.0,0.015073514141270172,0.0,0.0,0.0
G AI 散熱,2026-03-16,DYNAMIC_EXIT,0.0,0.0,-0.0006893177579607813,-0.0,-0.0,0.0
G AI 散熱,2026-03-17,HOLD,0.0,0.0,0.01375930235123381,0.0,0.0,0.0
G AI 散熱,2026-03-18,DYNAMIC_EXIT,0.0,0.0,-0.017184600275557137,-0.0,-0.0,0.0
G AI 散熱,2026-03-19,HOLD,0.0,0.0,-0.01609289509542385,-0.0,-0.0,0.0
G AI 散熱,2026-03-20,HOLD,0.0,0.0,0.006905730058034893,0.0,0.0,0.0
G AI 散熱,2026-03-23,HOLD,0.0,0.0,-0.03183528580073515,-0.0,-0.0,0.0
G AI 散熱,2026-03-24,HOLD,0.0,0.0,-0.035425291133039896,-0.0,-0.0,0.0
G AI 散熱,2026-03-25,HOLD,0.0,0.0,-0.010638867350104643,-0.0,-0.0,0.0
G AI 散熱,2026-03-26,HOLD,0.0,0.0,0.02519236697745646,0.0,0.0,0.0
G AI 散熱,2026-03-27,HOLD,0.0,0.0,-0.016075511827297037,-0.0,-0.0,0.0
