Date,Ticker,MarginBalanceValue,ShortBalanceValue
2026-03-11,3231.TW,1049547657.989658,93608841.11910193
2026-03-12,3231.TW,1050428041.9455537,93411296.61177523
2026-03-13,3231.TW,1049977457.8782651,93535211.83543302
2026-03-16,3231.TW,1050606803.9918277,93400620.34262654
2026-03-17,3231.TW,1050320598.4235443,93483001.65665047
2026-03-18,3231.TW,1050267702.7155482,93508646.51857987
2026-03-19,3231.TW,1050645980.0747323,93433585.11367197
2026-03-20,3231.TW,1051155771.5621845,93324592.29484996
2026-03-23,3231.TW,1051142620.590532,93353167.83297543
2026-03-24,3231.TW,1050590251.4186045,93502459.23618636
2026-03-25,3231.TW,1050590462.7767743,93519332.57790571
2026-03-26,3231.TW,1050565248.2940111,93537048.18502873
2026-03-27,3231.TW,1050785643.7429196,93500284.80519438
2026-03-30,3231.TW,1050753418.4244199,93517575.81023507
2026-03-31,3231.TW,1051203971.6258533,93419380.601025
2026-04-01,3231.TW,1050965614.6785522,93489204.67366937
2026-04-02,3231.TW,1050667099.3170152,93568484.00865903
2026-04-03,3231.TW,1050725294.8360281,93557716.58385742
2026-04-06,3231.TW,1050640739.0392374,93585094.73345627
2026-04-07,3231.TW,1050983124.6938504,93505023.05211757
2026-04-08,3231.TW,1051269203.8982081,93439978.71738783
2026-04-09,3231.TW,1051350288.9116591,93422105.52596335
2026-04-10,3231.TW,1050397787.5684845,93656144.83466737
2026-04-13,3231.TW,1049978400.1282566,93758271.42355251
2026-04-14,3231.TW,1050719894.693118,93576483.64022036
2026-04-15,3231.TW,1050396272.4027318,93652916.2057626
2026-04-16,3231.TW,1051292560.3300811,93429453.89948152
2026-04-17,3231.TW,1051015922.9284173,93492298.35589497
2026-04-20,3231.TW,1050677861.4340014,93569317.62200354
2026-04-21,3231.TW,1050936304.5499643,93496770.32593183
2026-04-22,3231.TW,1051245427.1987504,93414119.88170001
2026-04-23,3231.TW,1051118441.007342,93439478.6292038
2026-04-24,3231.TW,1051283187.0684668,93390564.95547177
2026-04-27,3231.TW,1051941099.9793257,93219546.0476875
2026-04-28,3231.TW,1052388284.710083,93102307.29532516
2026-04-29,3231.TW,1052345039.1119177,93099978.4752
2026-04-30,3231.TW,1052732459.1234269,92994411.97510028
2026-05-01,3231.TW,1052407406.0380317,93060548.52254915
2026-05-04,3231.TW,1052831190.1670488,92939616.059955
2026-05-05,3231.TW,1052765716.1280035,92949463.8942132
2026-05-06,3231.TW,1052663021.5205743,92959403.24341552
2026-05-07,3231.TW,1052944510.0288409,92874757.66004008
2026-05-08,3231.TW,1053331971.4207923,92769029.13157716
2026-05-11,3231.TW,1054126798.5028912,92558876.19397198
2026-05-12,3231.TW,1054089300.5046624,92557921.3701375
2026-05-13,3231.TW,1053750663.6749793,92631524.35246353
2026-05-14,3231.TW,1054379401.008266,92466822.4360298
2026-05-15,3231.TW,1054867195.8009613,92330800.05162193
2026-05-18,3231.TW,1055162543.010312,92252719.21482047
2026-05-19,3231.TW,1055587930.360078,92134048.2657065
2026-05-20,3231.TW,1055913290.2861508,92044796.27570505
2026-05-21,3231.TW,1055730478.2778251,92083612.59219766
2026-05-22,3231.TW,1055040666.2940613,92241996.79661398
2026-05-25,3231.TW,1055258412.6246448,92185132.67940058
2026-05-26,3231.TW,1056488047.1604879,91877603.7188709
2026-05-27,3231.TW,1057246802.7171271,91689030.36195178
2026-05-28,3231.TW,1057974292.6716576,91509889.63458501
2026-05-29,3231.TW,1057946394.732168,91515773.93542771
2026-06-01,3231.TW,1058022598.4215504,91497713.99007967
2026-06-02,3231.TW,1058107156.0436482,91478320.3672483
2026-06-03,3231.TW,1058422474.1820277,91404637.7366175
2026-06-04,3231.TW,1058185913.8112416,91467515.0764566
2026-06-05,3231.TW,1057432101.5959399,91660523.01297054
2026-06-08,3231.TW,1056921263.5264624,91791504.50219244
2026-06-09,3231.TW,1056531414.3545378,91893105.78132349
2026-06-10,3231.TW,1056000789.5647693,92033496.05600749
2026-06-11,3231.TW,1055566935.5415332,92146826.95850839
2026-06-12,3231.TW,1055754094.3347346,92110313.07685237
2026-06-15,3231.TW,1056156419.1425138,92021168.32498632
2026-06-16,3231.TW,1057319847.0651709,91759062.20692183
2026-06-17,3231.TW,1057373556.6796384,91756106.67634994
2026-06-18,3231.TW,1057627021.5490046,91717826.4892568
2026-06-19,3231.TW,1057525592.631349,91753719.6902403
2026-06-22,3231.TW,1057595603.0880333,91742594.09941295
2026-06-23,3231.TW,1057412332.178478,91803931.2591515
2026-06-24,3231.TW,1056309662.2805367,92081564.35392472
2026-06-25,3231.TW,1056134857.4167027,92131707.51302165
2026-06-26,3231.TW,1056040281.4675936,92177066.2693985
2026-06-29,3231.TW,1055808480.9435521,92255094.88372827
2026-06-30,3231.TW,1055512806.3722054,92336353.2597549
2026-07-01,3231.TW,1055101616.465926,92446977.50174017
2026-07-02,3231.TW,1054327789.1671176,92648808.17565623
2026-07-03,3231.TW,1054241780.3953532,92677258.47036892
2026-07-06,3231.TW,1052857115.4076442,93026806.2586947
2026-07-07,3231.TW,1052451330.4288251,93131263.47309494
2026-07-08,3231.TW,1051932871.8479007,93262081.68921685
2026-07-09,3231.TW,1051117502.9983971,93465560.83270925
2026-07-10,3231.TW,1051292797.8020047,93429767.59703882
2026-07-13,3231.TW,1051349311.6590905,93419765.08163737
2026-07-14,3231.TW,1051504099.1943442,93384339.89734644
2026-07-15,3231.TW,1051410166.5703787,93410194.12961097
2026-07-16,3231.TW,1051854065.638195,93304588.06673032
2026-07-17,3231.TW,1051357247.60972,93425591.10714632
2026-07-20,3231.TW,1051079864.1140484,93492155.76595677
2026-07-21,3231.TW,1051223485.4263737,93454578.79989837
2026-07-22,3231.TW,1050652336.4399835,93586416.33306709
2026-07-23,3231.TW,1050740716.9627618,93559300.02296577
2026-07-24,3231.TW,1051230019.1926954,93434980.37041157
2026-07-27,3231.TW,1051339269.2450092,93403009.59475769
2026-07-28,3231.TW,1051242602.655671,93417337.6359971
2026-07-29,3231.TW,1052538773.8124733,93090927.93535
2026-07-30,3231.TW,1052073618.9483268,93192584.78077286
2026-07-31,3231.TW,1051815239.7292712,93242524.59711334
2026-08-03,3231.TW,1051780827.6794546,93237130.26747788
2026-08-04,3231.TW,1052077608.3583871,93154639.89172578
2025-10-01,3260.TW,1164000000.0,98200000.0
2025-10-02,3260.TW,1164833196.6228411,97996441.76267135
2025-10-03,3260.TW,1164396356.5869284,98101287.06751107
2025-10-06,3260.TW,1164456537.0943284,98084996.46708304
2025-10-07,3260.TW,1164258985.4424345,98126569.21264592
2025-10-08,3260.TW,1164013025.1363187,98179992.97877145
2025-10-09,3260.TW,1164426498.4829028,98069854.99406505
2025-10-10,3260.TW,1164091858.2723866,98139922.92925206
2025-10-13,3260.TW,1164191116.771032,98103520.9411049
2025-10-14,3260.TW,1166325818.392496,97570126.47634463
2025-10-15,3260.TW,1166815525.7817001,97438620.4254028
2025-10-16,3260.TW,1167065401.7103791,97370724.5885933
2025-10-17,3260.TW,1167626833.1315289,97219671.90166466
2025-10-20,3260.TW,1167721492.5699844,97190296.22845662
2025-10-21,3260.TW,1168260174.6898131,97049514.16965824
2025-10-22,3260.TW,1169147934.7051468,96822383.94548409
2025-10-23,3260.TW,1169320036.6694634,96771854.64796191
2025-10-24,3260.TW,1169013800.1957355,96832700.58972256
2025-10-27,3260.TW,1168770996.9709775,96874976.19341637
2025-10-28,3260.TW,1169203381.9945512,96754228.37731466
2025-10-29,3260.TW,1170341738.4862394,96466462.83184423
2025-10-30,3260.TW,1170290039.9346502,96469617.5204861
2025-10-31,3260.TW,1170467901.2838206,96410418.04420148
2025-11-03,3260.TW,1169833848.7282817,96547036.89186965
2025-11-04,3260.TW,1170566326.400319,96354260.82978065
2025-11-05,3260.TW,1170466460.7823277,96369162.1361088
2025-11-06,3260.TW,1170220209.8065462,96397548.06439349
2025-11-07,3260.TW,1171125772.5522928,96161849.82979544
2025-11-10,3260.TW,1171353475.0460525,96098757.77920859
2025-11-11,3260.TW,1172780362.772279,95712390.19923489
2025-11-12,3260.TW,1173214623.3492377,95594283.19159985
2025-11-13,3260.TW,1173633164.439785,95484985.40904981
2025-11-14,3260.TW,1173960093.6066873,95394276.53529817
2025-11-17,3260.TW,1174640447.5011945,95214621.44381124
2025-11-18,3260.TW,1174388618.1772323,95261563.75189601
2025-11-19,3260.TW,1174544871.72086,95202892.04538465
2025-11-20,3260.TW,1174416205.8636932,95217277.23198296
2025-11-21,3260.TW,1172447851.588318,95675632.6662114
2025-11-24,3260.TW,1172762195.6023257,95586267.37586217
2025-11-25,3260.TW,1173826825.7240388,95319574.9683157
2025-11-26,3260.TW,1173863682.2032645,95300901.06775406
2025-11-27,3260.TW,1173888241.7470524,95290771.66732757
2025-11-28,3260.TW,1174397096.1645186,95159327.89269497
2025-12-01,3260.TW,1174241287.8445532,95190843.02386542
2025-12-02,3260.TW,1173987567.5319963,95247375.07598001
2025-12-03,3260.TW,1174265434.9297202,95175552.33341713
2025-12-04,3260.TW,1174658123.8671377,95074932.84481636
2025-12-05,3260.TW,1174838819.7557073,95027718.7803213
2025-12-08,3260.TW,1175611446.7186265,94837351.69426528
2025-12-09,3260.TW,1175516776.570425,94859220.36046942
2025-12-10,3260.TW,1176435795.2343867,94635646.28264916
2025-12-11,3260.TW,1175951910.965647,94753981.7958936
2025-12-12,3260.TW,1176302247.5192118,94670677.58793879
2025-12-15,3260.TW,1176406639.073889,94647447.92157094
2025-12-16,3260.TW,1176558231.016498,94614634.36509077
2025-12-17,3260.TW,1176230700.9058304,94696837.42862412
2025-12-18,3260.TW,1175975043.0768306,94765106.65208577
2025-12-19,3260.TW,1175147704.8580124,94979350.40033232
2025-12-22,3260.TW,1175799422.7889116,94830562.18143126
2025-12-23,3260.TW,1174835697.227315,95079557.35099728
2025-12-24,3260.TW,1175220306.4763882,94992092.44196707
2025-12-25,3260.TW,1174799112.9784014,95118773.22313099
2025-12-26,3260.TW,1173629124.093299,95418630.74338783
2025-12-29,3260.TW,1173152090.2478685,95546276.7904122
2025-12-30,3260.TW,1172684042.5015213,95680275.93377544
2025-12-31,3260.TW,1172689574.6138833,95689669.61495902
2026-01-01,3260.TW,1171823023.3393836,95912086.83918114
2026-01-02,3260.TW,1171660139.5992215,95966521.60652441
2026-01-05,3260.TW,1172323513.0921776,95815863.35240549
2026-01-06,3260.TW,1172054700.7880142,95897983.0198731
2026-01-07,3260.TW,1171753953.778677,95990149.33072646
2026-01-08,3260.TW,1170807959.5657752,96232281.26766935
2026-01-09,3260.TW,1170713803.397296,96265196.03970912
2026-01-12,3260.TW,1170883486.3701851,96241342.18654864
2026-01-13,3260.TW,1170399170.818228,96373780.58856632
2026-01-14,3260.TW,1169821757.2445097,96535186.82640764
2026-01-15,3260.TW,1169246650.0204408,96694699.72444619
2026-01-16,3260.TW,1169507670.8795612,96658672.11061685
2026-01-19,3260.TW,1168877177.153281,96827748.87453206
2026-01-20,3260.TW,1168502957.378289,96939118.61051317
2026-01-21,3260.TW,1168696170.778991,96913157.03242077
2026-01-22,3260.TW,1166985062.3233976,97351538.09052339
2026-01-23,3260.TW,1166520587.5559258,97474664.22869156
2026-01-26,3260.TW,1166477740.9488122,97496956.93772067
2026-01-27,3260.TW,1166380773.8489816,97525695.54085147
2026-01-28,3260.TW,1166516119.3888009,97513135.84394301
2026-01-29,3260.TW,1165616691.842253,97742897.87116542
2026-01-30,3260.TW,1165397364.1505177,97809682.95894635
2026-02-02,3260.TW,1164763371.3729556,97974981.01897201
2026-02-03,3260.TW,1164584138.4257667,98028047.22956927
2026-02-04,3260.TW,1164448429.730129,98070326.32156366
2026-02-05,3260.TW,1164698056.8099732,98026720.90119587
2026-02-06,3260.TW,1163246399.1989756,98392378.63453917
2026-02-09,3260.TW,1162225450.2542048,98650729.22275245
2026-02-10,3260.TW,1161707111.0057569,98782093.58398092
2026-02-11,3260.TW,1161024388.1058657,98953780.06168064
2026-02-12,3260.TW,1160853324.9433928,98999098.60222076
2026-02-13,3260.TW,1160429144.0576255,99104439.2667368
2026-02-16,3260.TW,1159617548.3650813,99304548.84413135
2026-02-17,3260.TW,1159823561.665638,99256069.92696692
2026-02-18,3260.TW,1160596772.7720454,99068903.53450026
2026-02-19,3260.TW,1160068948.9405613,99196070.47653261
2026-02-20,3260.TW,1161291973.4007545,98897459.92872222
2026-02-23,3260.TW,1161364748.446696,98875000.20585687
2026-02-24,3260.TW,1161966037.9757144,98726061.08605182
2026-02-25,3260.TW,1161303404.732756,98883043.75140637
2026-02-26,3260.TW,1160928584.460651,98967846.07305965
2026-02-27,3260.TW,1161223610.291376,98890327.05109893
2026-03-02,3260.TW,1161188325.906306,98889701.58440816
2026-03-03,3260.TW,1161155137.2455294,98888202.27404417
2026-03-04,3260.TW,1162426441.8341143,98567565.52126676
2026-03-05,3260.TW,1162788743.9544504,98470766.43494485
2026-03-06,3260.TW,1162657245.4329472,98490891.34748188
2026-03-09,3260.TW,1162506346.9612389,98520098.82868047
2026-03-10,3260.TW,1163371700.1256833,98289902.30719921
2026-03-11,3260.TW,1163222936.3951156,98310098.35487004
2026-03-12,3260.TW,1162995485.417615,98354249.95684977
2026-03-13,3260.TW,1163832032.3052447,98133415.85094416
2026-03-16,3260.TW,1163414494.499874,98223559.12399463
2026-03-17,3260.TW,1163672783.3868585,98144608.54929017
2026-03-18,3260.TW,1163973551.5710762,98049081.39695257
2026-03-19,3260.TW,1164308454.0681388,97947951.40955089
2026-03-20,3260.TW,1166087983.4348183,97488887.73830363
2026-03-23,3260.TW,1166506820.1943247,97374748.20745696
2026-03-24,3260.TW,1166595917.4571745,97342075.54972671
2026-03-25,3260.TW,1166190686.069259,97427957.3366513
2026-03-26,3260.TW,1167294921.9652677,97134903.4895483
2026-03-27,3260.TW,1167641852.663422,97032600.35344532
2026-03-30,3260.TW,1167873140.9510276,96957134.1567406
2026-03-31,3260.TW,1168081855.3045223,96898109.64795515
2026-04-01,3260.TW,1168946238.0661068,96668191.07319863
2026-04-02,3260.TW,1169535536.4015658,96512247.67949915
2026-04-03,3260.TW,1169590440.4611108,96476343.01940043
2026-04-06,3260.TW,1172056268.2575123,95850309.89141145
2026-04-07,3260.TW,1173030760.9171607,95591999.99083835
2026-04-08,3260.TW,1173045945.6749766,95568743.01727343
2026-04-09,3260.TW,1172652719.2589211,95644873.13859656
2026-04-10,3260.TW,1172677355.5481927,95629264.90784296
2026-04-13,3260.TW,1171924227.8802307,95795300.53099416
2026-04-14,3260.TW,1171677376.6454828,95846512.72558965
2026-04-15,3260.TW,1171028730.3839624,95986143.81172521
2026-04-16,3260.TW,1171410000.12327,95881959.5422992
2026-04-17,3260.TW,1171519234.6597877,95845685.15982372
2026-04-20,3260.TW,1171087298.1175864,95937814.9027493
2026-04-21,3260.TW,1171378836.194037,95863566.15379077
2026-04-22,3260.TW,1171248162.0282402,95885405.47857738
2026-04-23,3260.TW,1171246691.848151,95878569.06371148
2026-04-24,3260.TW,1171029500.7290943,95927835.17399208
2026-04-27,3260.TW,1170716472.0743177,95999512.5110062
2026-04-28,3260.TW,1171279378.167514,95860572.2757829
2026-04-29,3260.TW,1171735971.0970645,95749187.89435989
2026-04-30,3260.TW,1171701121.9051797,95757908.46886207
2026-05-01,3260.TW,1171461208.6840885,95817329.54144497
2026-05-04,3260.TW,1171041118.8822167,95920982.46499392
2026-05-05,3260.TW,1171234516.810357,95877755.72777706
2026-05-06,3260.TW,1170674805.2264087,96018510.23237339
2026-05-07,3260.TW,1170409548.055164,96095383.10560891
2026-05-08,3260.TW,1171301623.4514534,95887270.66717243
2026-05-11,3260.TW,1171458250.7264876,95859786.3907916
2026-05-12,3260.TW,1171754785.8953116,95793999.78338462
2026-05-13,3260.TW,1171243749.6245975,95928655.93673863
2026-05-14,3260.TW,1171137961.608076,95962418.27488251
2026-05-15,3260.TW,1171054880.600152,95991132.22067118
2026-05-18,3260.TW,1171333771.9700224,95934143.7283155
2026-05-19,3260.TW,1171165804.7587597,95984533.57313704
2026-05-20,3260.TW,1171030223.6165762,96030872.59855375
2026-05-21,3260.TW,1171154586.937939,96012830.80181594
2026-05-22,3260.TW,1170239178.1237624,96250918.3582336
2026-05-25,3260.TW,1170462537.6140413,96208298.36192918
2026-05-26,3260.TW,1170240482.4698935,96273559.22853516
2026-05-27,3260.TW,1169093465.9867468,96571968.57413808
2026-05-28,3260.TW,1169595163.6975086,96468481.72408961
2026-05-29,3260.TW,1168460756.1258018,96767385.12924659
2026-06-01,3260.TW,1168624149.768444,96742084.77481753
2026-06-02,3260.TW,1169486193.6737053,96553775.81267211
2026-06-03,3260.TW,1168970596.2449176,96698876.46411382
2026-06-04,3260.TW,1168396857.59248,96849616.58547309
2026-06-05,3260.TW,1167924267.0198069,96973765.9338547
2026-06-08,3260.TW,1167200794.2705522,97160289.04174465
2026-06-09,3260.TW,1167236235.230636,97168271.16153842
2026-06-10,3260.TW,1168073075.8689837,96983319.00166114
2026-06-11,3260.TW,1168169551.8907337,96969926.24684724
2026-06-12,3260.TW,1168259578.5350788,96957927.0198091
2026-06-15,3260.TW,1168088368.1023133,97010470.98187445
2026-06-16,3260.TW,1167264409.770401,97235874.07303943
2026-06-17,3260.TW,1166922620.101074,97328939.39773028
2026-06-18,3260.TW,1166439425.6650167,97464321.704004
2026-06-19,3260.TW,1166627397.3818996,97435037.94389856
2026-06-22,3260.TW,1166782223.1769986,97412746.21375027
2026-06-23,3260.TW,1166651332.5573235,97455247.73384157
2026-06-24,3260.TW,1165475806.7643793,97760318.86484133
2026-06-25,3260.TW,1165406522.645629,97786541.41800807
2026-06-26,3260.TW,1165386910.9762566,97796852.5420752
2026-06-29,3260.TW,1165921120.0467997,97673161.31679763
2026-06-30,3260.TW,1165830853.8141098,97698417.27880678
2026-07-01,3260.TW,1164678903.2879474,97986709.95528342
2026-07-02,3260.TW,1163976994.9892406,98164712.83204564
2026-07-03,3260.TW,1163797430.666174,98211400.96031554
2026-07-06,3260.TW,1164200279.852159,98117047.44659857
2026-07-07,3260.TW,1165183937.8670394,97881759.396567
2026-07-08,3260.TW,1164157953.1494665,98132516.32332473
2026-07-09,3260.TW,1163905031.1173456,98193975.92238812
2026-07-10,3260.TW,1164851882.4892864,97963199.58502543
2026-07-13,3260.TW,1164316548.4017913,98090257.12371549
2026-07-14,3260.TW,1164348740.22627,98080874.75124885
2026-07-15,3260.TW,1164394297.6926365,98064635.05478317
2026-07-16,3260.TW,1165004877.2618597,97910510.08284238
2026-07-17,3260.TW,1165326186.3756166,97823967.96250214
2026-07-20,3260.TW,1165214345.484547,97846929.61766925
2026-07-21,3260.TW,1165533139.2775366,97754335.38320425
2026-07-22,3260.TW,1166171177.4471102,97592235.05491629
2026-07-23,3260.TW,1166146635.891444,97588812.9885528
2026-07-24,3260.TW,1166012389.1097474,97612707.3307113
2026-07-27,3260.TW,1166298935.120767,97521582.35020505
2026-07-28,3260.TW,1166917079.7226307,97358168.68287015
2026-07-29,3260.TW,1166976877.8481886,97332462.88626905
2026-07-30,3260.TW,1167380012.1319487,97222268.80968642
2026-07-31,3260.TW,1167336144.414383,97222601.11558013
2026-08-03,3260.TW,1167581648.5644045,97145605.66917177
2026-08-04,3260.TW,1168260039.1130385,96961906.68158898
2025-10-01,3323.TW,1472000000.0,113600000.0
2025-10-02,3323.TW,1471894173.1110346,113624699.13246422
2025-10-03,3323.TW,1470149387.891293,114044403.6456338
2025-10-06,3323.TW,1470403969.15549,113976824.39038433
2025-10-07,3323.TW,1470719580.040798,113889106.26207462
2025-10-08,3323.TW,1470359231.4539928,113969214.75539562
2025-10-09,3323.TW,1471674334.194597,113641299.61526643
2025-10-10,3323.TW,1470671242.3019469,113873686.51635574
2025-10-13,3323.TW,1470664178.3216913,113868329.10535908
2025-10-14,3323.TW,1471664542.1141913,113613415.9312915
2025-10-15,3323.TW,1473666477.1602123,113098881.59383123
