Date,Ticker,ForeignNetAmount,InvestmentTrustNetAmount,DealerNetAmount
2026-03-16,3413.TW,789126.0619440249,226160.09264338316,-37195.83951431987
2026-03-17,3413.TW,1799506.6564226984,2792794.80296219,1193053.2362958465
2026-03-18,3413.TW,375581.60161058645,852672.7637483481,-51360.3654494522
2026-03-19,3413.TW,1225046.003056084,-97512.60444313401,252713.60252445575
2026-03-20,3413.TW,-1363360.9952753177,-617918.5062801349,-671235.2078402548
2026-03-23,3413.TW,-404970.3122675583,-1078383.6513001514,63633.13793928656
2026-03-24,3413.TW,186502.83346593066,-169043.63696917635,-319335.65105302486
2026-03-25,3413.TW,612646.3925740336,-684072.8046222669,544244.0489605032
2026-03-26,3413.TW,3764063.3103663637,668968.8467144015,424921.38833151665
2026-03-27,3413.TW,1602108.7332984684,-591710.5468403797,850108.9270835344
2026-03-30,3413.TW,723292.9632431519,-138093.6360287318,467798.47202777717
2026-03-31,3413.TW,-324109.3120092877,-49536.559082609194,-22056.661523053266
2026-04-01,3413.TW,-1285096.526195985,31442.944801821082,-137777.37259220434
2026-04-02,3413.TW,-531659.2887214484,-762320.4087183124,54013.75990264697
2026-04-03,3413.TW,360416.6530524999,276862.0859761174,-31604.918335779366
2026-04-06,3413.TW,511079.98359388416,-893982.8235250409,-363551.57747380366
2026-04-07,3413.TW,308728.1986446721,838860.9084863823,-88533.97623206943
2026-04-08,3413.TW,368643.2708886981,176780.92252005034,-9387.505615229333
2026-04-09,3413.TW,-1552623.7174634538,246085.4374482943,-590264.5214692706
2026-04-10,3413.TW,5718134.159056544,2079628.027497652,-161048.25766231306
2026-04-13,3413.TW,3756830.883040073,164970.529135735,1137614.682340532
2026-04-14,3413.TW,124134.69510236113,47150.53935422653,174714.07794748715
2026-04-15,3413.TW,1208186.851291854,-111146.545477912,117281.17248835183
2026-04-16,3413.TW,334161.70907097403,336271.7841587683,-60301.253659318274
2026-04-17,3413.TW,3939427.7553837146,1098079.0403538283,553726.5535151131
2026-04-20,3413.TW,2926998.889782862,602950.63883956,-376408.697544966
2026-04-21,3413.TW,1537263.8142916611,1077288.091840311,693632.7061475427
2026-04-22,3413.TW,754160.2936843701,-707213.4538788288,-493081.9469538157
2026-04-23,3413.TW,-495405.40995034715,-389981.1591878377,-257966.99164408262
2026-04-24,3413.TW,311861.27855516196,-518448.5935729026,-19996.346931945645
2026-04-27,3413.TW,3800186.5008222586,214684.15046643233,-162583.14843048656
2026-04-28,3413.TW,1214138.6505849038,-2134997.0573358736,-361754.5648701307
2026-04-29,3413.TW,-1032904.8783442297,62958.53137486143,-289318.80712378083
2026-04-30,3413.TW,60914.55140038412,532304.0116374937,106789.17907264654
2026-05-01,3413.TW,-1917613.7057704001,-739430.406699756,-477286.7382564617
2026-05-04,3413.TW,5405010.055348007,1753485.202752723,461145.9176629326
2026-05-05,3413.TW,4139358.8811210427,1997855.8849333692,561780.4568188885
2026-05-06,3413.TW,417024.6530331576,214899.28846544086,431874.684239286
2026-05-07,3413.TW,1318294.8802234072,2366806.8046613783,-674334.4173129435
2026-05-08,3413.TW,-299215.10244021105,2557218.386725192,209575.14352239209
2026-05-11,3413.TW,-135195.25204575353,-94666.84900618102,87278.29200072921
2026-05-12,3413.TW,2501538.2382193985,-232231.13603352476,1503804.0856191898
2026-05-13,3413.TW,-2366964.478540819,-595812.0997318722,-308137.3896196738
2026-05-14,3413.TW,-1496445.2707785203,483645.2357323802,48106.85248638599
2026-05-15,3413.TW,1515978.7952005058,661419.5689521078,-83834.92782990268
2026-05-18,3413.TW,-898917.4034810726,583479.5669966252,-59668.967750859025
2026-05-19,3413.TW,-2337118.137867462,1363089.200850286,-175488.34779501983
2026-05-20,3413.TW,-1907715.4582212672,-748458.3907133813,257629.08754850386
2026-05-21,3413.TW,-1516178.9209531595,612635.4215104207,-440997.97333224886
2026-05-22,3413.TW,50004.94548684092,-75567.76365391319,160083.97001714236
2026-05-25,3413.TW,397884.7047949345,-2647666.7628563424,-969460.9438378441
2026-05-26,3413.TW,-488956.37886615243,563311.9213728972,33421.863194017824
2026-05-27,3413.TW,-46780.31449662705,531063.8367408238,-29210.46374385019
2026-05-28,3413.TW,-3895211.447095275,-1395195.912901057,-597361.8027674772
2026-05-29,3413.TW,-66937.23513705551,166520.2448256449,146240.78268766095
2026-06-01,3413.TW,864638.6162107349,132695.36241203276,-663906.7246333326
2026-06-02,3413.TW,-2832394.8261209903,-672694.3309199795,-441075.85064563295
2026-06-03,3413.TW,-1941545.7506146885,-589107.273453885,102724.55556842033
2026-06-04,3413.TW,922353.0826706527,-391905.87998191966,-74466.83365264558
2026-06-05,3413.TW,2668931.7781433184,957322.578396298,-290219.94506132137
2026-06-08,3413.TW,314585.30718649196,235117.93374706697,-82215.20123669454
2026-06-09,3413.TW,-586392.1748756086,-2036802.3472615618,198535.9730280476
2026-06-10,3413.TW,-1456530.7306453113,260741.28591128637,-607346.2433305635
2026-06-11,3413.TW,-2744227.620888294,-663816.0200443651,-379431.8385844842
2026-06-12,3413.TW,-250075.6311542437,560692.0717944775,802981.0952050125
2026-06-15,3413.TW,-2284487.5051692845,-441113.11455424596,-496962.1041396013
2026-06-16,3413.TW,-1283759.9276964024,1161091.271004898,-267874.1886423398
2026-06-17,3413.TW,-930244.2448256519,-702060.0321689311,-796959.0671479199
2026-06-18,3413.TW,-1698522.4031445081,-1484991.1500204927,166402.9650469023
2026-06-19,3413.TW,75903.89030780987,1363339.6732618492,-271015.4782449537
2026-06-22,3413.TW,1256540.7628697474,-314226.5494525785,-569376.8514709547
2026-06-23,3413.TW,379640.45357249404,-353111.65427994926,65447.60324497958
2026-06-24,3413.TW,162728.3156315868,-429545.5674563773,-12318.972108436588
2026-06-25,3413.TW,-1188500.9095285984,27112.152466074273,-220785.5710674324
2026-06-26,3413.TW,421566.4600659077,605352.0998376803,-107946.56123556982
2026-06-29,3413.TW,381336.0636144797,16407.968276378364,-333233.4527612115
2026-06-30,3413.TW,-381699.35201952985,-61627.40561833326,326974.0626441417
2026-07-01,3413.TW,638289.2287495221,2037046.1468217345,-58775.84734118877
2026-07-02,3413.TW,-1728052.5103290572,314248.5835610476,-583054.9874196337
2026-07-03,3413.TW,-1641896.4446324655,-1415969.6667651825,-71036.33158161124
2026-07-06,3413.TW,-15638.81003178854,-214631.36162702923,-233846.62525155628
2026-07-07,3413.TW,208505.85935985332,-261665.00344778888,95098.46166149918
2026-07-08,3413.TW,3084712.0175108644,1138567.1409007823,-37483.77822661231
2026-07-09,3413.TW,1019248.6509774928,955697.4828597578,339488.7122806624
2026-07-10,3413.TW,-2873349.147356726,-179752.74329480773,428643.4995693037
2026-07-13,3413.TW,116623.13013104862,1187468.8971966135,765437.5747718541
2026-07-14,3413.TW,22517.05549192703,-705418.1967259536,-747536.8484731662
2026-07-15,3413.TW,1819469.385129002,1010488.0157175256,75605.09365894517
2026-07-16,3413.TW,-54572.23997196484,-476903.3457356973,-329992.7285527839
2026-07-17,3413.TW,939112.8311216377,611018.9619832146,358529.06207121996
2026-07-20,3413.TW,301224.1937426094,-728124.9276549211,140.992129987495
2026-07-21,3413.TW,-3519639.2210789155,-1627655.0284912882,-691065.970092856
2026-07-22,3413.TW,-247142.83334854385,-357060.55960577575,-713184.0032005413
2026-07-23,3413.TW,425434.0663111631,28581.407751674044,304894.1524407249
2026-07-24,3413.TW,2158235.397778218,1009956.1066394185,1071140.9671761377
2026-07-27,3413.TW,2405835.4094367605,367543.27071883815,118590.55271066917
2026-07-28,3413.TW,1807949.8470315074,-915915.7098639305,583303.7550886504
2026-07-29,3413.TW,457706.5578488349,463096.15386200685,-8879.134368099854
2026-07-30,3413.TW,1288151.8802947085,-273407.0299907915,-779800.2212488771
2026-07-31,3413.TW,423605.12084061035,-699498.8924026173,70720.39406860224
2026-08-03,3413.TW,1206962.4919042028,134296.76358050626,-98794.93953540601
2026-08-04,3413.TW,1910579.818407483,-840429.8841045666,364879.77529388166
2025-10-01,3443.TW,172451.68636841697,-8411.96627986759,293988.89111776365
2025-10-02,3443.TW,24476.254852741255,-289803.1489702278,39748.77717212703
2025-10-03,3443.TW,-2225162.0063455896,2217059.1012630225,1097210.314484482
2025-10-06,3443.TW,-128129.2055619898,474296.17274037475,-86065.84915955827
2025-10-07,3443.TW,574599.5804435656,180852.09442705716,-630510.9688856819
2025-10-08,3443.TW,-916980.8139464511,-1261251.0294204706,-379499.3431389848
2025-10-09,3443.TW,101886.57118491197,1383209.7975656064,84761.31073832104
2025-10-10,3443.TW,-403199.220360187,2631522.3486673664,567123.3871958759
2025-10-13,3443.TW,342203.5387902163,2390549.562009891,1058564.2003437136
2025-10-14,3443.TW,-240935.21913306057,-295280.81301260786,-299005.0060331958
2025-10-15,3443.TW,872798.874300939,-2259371.8664428163,39277.72340219712
2025-10-16,3443.TW,-529194.7197758723,905148.4467896231,-558524.6097666316
2025-10-17,3443.TW,-389188.16744886414,-767608.7700727023,-431299.2933646566
2025-10-20,3443.TW,-941906.492711842,646623.9790567664,87001.38420385923
2025-10-21,3443.TW,791462.4876461758,1192345.2427228815,171273.21178927348
2025-10-22,3443.TW,-84207.38237663629,806986.9728711967,-344237.8041820827
2025-10-23,3443.TW,195233.7864690356,-837357.1456851534,-745806.024394731
2025-10-24,3443.TW,571088.4262348156,1930004.2613787595,-305339.8432795457
2025-10-27,3443.TW,-160558.3691380985,2223080.2256792085,298695.3894894475
2025-10-28,3443.TW,-67952.93955449827,901629.0693478528,-119806.78562489076
2025-10-29,3443.TW,-645681.8609474329,347229.6613715878,-203076.5817582253
2025-10-30,3443.TW,-1102003.3456853703,281352.6221646671,-324635.7024553269
2025-10-31,3443.TW,181230.9425917258,1025707.9392026888,-19223.846031301393
2025-11-03,3443.TW,2480837.6996932444,242417.14017588441,-749400.9263829258
2025-11-04,3443.TW,632166.4975841305,195322.67360319913,162922.03929368747
2025-11-05,3443.TW,-882768.4005434568,1731098.3756560772,-296833.91568625695
2025-11-06,3443.TW,-1294362.5255307714,509385.4811438436,376394.6737880775
2025-11-07,3443.TW,-1319408.5653116638,331132.50655510195,230269.6258173767
2025-11-10,3443.TW,976580.5032754977,-248510.42355900496,592351.8319363206
2025-11-11,3443.TW,-761422.7400468184,531313.9020900789,315953.5631488456
2025-11-12,3443.TW,-244863.9829527423,-941907.2929885808,448689.0312320478
2025-11-13,3443.TW,229664.76708787525,111653.05678222743,-197494.9696517619
2025-11-14,3443.TW,898539.900469404,1534253.6879942706,-161142.9339902752
2025-11-17,3443.TW,-674405.2442970609,387776.99771754426,-233489.22570724605
2025-11-18,3443.TW,991632.5514591106,-71185.25197088331,-1234767.4049326598
2025-11-19,3443.TW,-1098926.9771245914,-1682072.4504544388,-470445.0530119677
2025-11-20,3443.TW,946326.5132549261,111109.89536389182,201067.65517702218
2025-11-21,3443.TW,1496548.1271629143,-97816.69555914862,561266.5926603797
2025-11-24,3443.TW,-696753.0471533341,-1915748.9024636415,-80046.3836565642
2025-11-25,3443.TW,-566837.8473557006,-1131617.5206185596,7162.323462373315
2025-11-26,3443.TW,-496281.84627881076,-985846.6138216897,-580853.6781982789
2025-11-27,3443.TW,528542.3762886311,669369.0650255689,94401.36429047653
2025-11-28,3443.TW,755592.1955527628,291212.43860392505,-142445.3233894867
2025-12-01,3443.TW,-372720.2259179529,563650.0005001507,-71604.7164115141
2025-12-02,3443.TW,593386.9343548331,-719772.5607662407,-143601.41257771468
2025-12-03,3443.TW,612681.1380035953,1044831.5744020763,56074.94211132811
2025-12-04,3443.TW,-241275.42150582356,-620604.0452657242,-155125.89137274885
2025-12-05,3443.TW,366605.94588473835,441334.7611874651,153508.84371858148
2025-12-08,3443.TW,451527.3818176586,-178360.77154947544,-187105.9223673906
2025-12-09,3443.TW,-1323289.4919978138,-546877.6565092363,-620287.5070079227
2025-12-10,3443.TW,312424.02575131156,104365.04645578441,-825193.1890194485
2025-12-11,3443.TW,666458.1822492171,897532.1423071228,-281569.5444489258
2025-12-12,3443.TW,108414.80346756155,54488.14442158496,-99847.10253719878
2025-12-15,3443.TW,1315618.2680088272,11465.936621942034,-38067.06928083883
2025-12-16,3443.TW,-995997.1339684709,-426318.7969895231,-39569.75436560255
2025-12-17,3443.TW,282653.7249813124,-627121.5754387674,-243494.6857857893
2025-12-18,3443.TW,1516675.5368726829,9312.760654686135,-83421.93595934336
2025-12-19,3443.TW,-611548.0957310923,1630536.616538724,464971.5194992427
2025-12-22,3443.TW,325900.7408460478,931267.0173436492,415477.550339576
2025-12-23,3443.TW,-1751357.469082456,-1842196.196027942,-560840.1901812586
2025-12-24,3443.TW,-1077338.9281822105,-2117866.0499028065,-392484.97902926954
2025-12-25,3443.TW,-254090.7598934756,-1352266.920092123,-6715.374083829462
2025-12-26,3443.TW,1173451.6239070243,-4227783.197920355,-1004494.1813506279
2025-12-29,3443.TW,-772187.0971499832,1254481.6967273396,150195.65645474833
2025-12-30,3443.TW,396010.7096842375,1126882.4583748784,311352.0714576283
2025-12-31,3443.TW,-196248.238678271,1266996.637446022,263079.0891391016
2026-01-01,3443.TW,326990.9833025124,-146992.19745756002,-129412.64746985579
2026-01-02,3443.TW,-1227272.6778543396,-145784.20272022963,75672.92118966574
2026-01-05,3443.TW,597115.8689705816,-1697222.2517089914,-46076.01979401475
2026-01-06,3443.TW,1650664.9608268673,3218223.3146286504,508011.71381536627
2026-01-07,3443.TW,-1318801.0740995787,-578158.2748617621,-215081.92924561648
2026-01-08,3443.TW,-789671.3711295393,-2207082.950252532,-319186.6178335658
2026-01-09,3443.TW,-830043.5472688564,-889885.9653821687,-23867.36144762655
2026-01-12,3443.TW,1087376.8280569534,-327468.7202822736,-88453.92767764322
2026-01-13,3443.TW,-1485760.5900559844,266548.9371714048,485291.8287729186
2026-01-14,3443.TW,-859765.5006470742,-1223333.5012080928,-314489.97866689967
2026-01-15,3443.TW,-317505.93643432326,-45030.07212853784,-433376.65518639976
2026-01-16,3443.TW,-348613.7346920628,-874307.7782375113,-270135.1163706869
2026-01-19,3443.TW,-514494.32864457247,377006.6055706042,-104768.73478093528
2026-01-20,3443.TW,-489666.6878749526,-877277.6367112303,-323336.3398507836
2026-01-21,3443.TW,-663224.3615520856,-2827312.2580458634,-1329592.2706131008
2026-01-22,3443.TW,75977.20374454709,-1163112.6722906209,-427033.666203514
2026-01-23,3443.TW,-405906.8314871739,99306.54975758438,-128340.61555853212
2026-01-26,3443.TW,56234.87300253633,949101.9248189327,105673.39635530402
2026-01-27,3443.TW,132019.50099042576,-713107.5285273404,-259424.62091915292
2026-01-28,3443.TW,-101628.91882708043,-854463.4669488142,-387130.9245618127
2026-01-29,3443.TW,-1042556.3055559967,2667362.4490005868,958190.5081852005
2026-01-30,3443.TW,308787.2572806113,431625.1774844234,-218532.98273070605
2026-02-02,3443.TW,847288.8027436427,130584.25295615279,-550993.1837810008
2026-02-03,3443.TW,246128.68726498552,-299712.479085159,74358.15049338085
2026-02-04,3443.TW,-328711.4539294683,-418529.3763234362,-297635.80755336746
2026-02-05,3443.TW,62988.63272368937,1367811.5791173358,453630.18620919914
2026-02-06,3443.TW,649560.8256798303,878870.6637785597,-70339.24916490779
2026-02-09,3443.TW,841623.5771510878,1110611.8607546051,-232685.0845229047
2026-02-10,3443.TW,-86800.91610671123,258882.98304830986,244555.24335655058
2026-02-11,3443.TW,1305568.7652799692,-1734456.485968636,9892.243583042815
2026-02-12,3443.TW,-97295.15225077851,521560.4085805119,-214363.33564809922
2026-02-13,3443.TW,408732.0657051506,71574.54195571307,-12082.118599236355
2026-02-16,3443.TW,-97352.30348116907,-1047564.9349445358,-43253.22629199381
2026-02-17,3443.TW,-725095.1602963711,492579.1617040804,-114566.44836605588
2026-02-18,3443.TW,-464364.2487262428,-925311.6181664167,48430.32204833301
2026-02-19,3443.TW,78687.44864002748,766822.3559463776,392303.3141385891
2026-02-20,3443.TW,418665.94616240263,1044972.3193987616,488885.97848410433
2026-02-23,3443.TW,-254229.43176780897,67527.30939823798,320967.4465371139
2026-02-24,3443.TW,-115194.02101013355,1477194.094298162,-22860.52517743135
2026-02-25,3443.TW,-2475512.8776055872,-362371.73800959776,87032.53516701503
2026-02-26,3443.TW,458715.76987015,1287810.4097651956,298040.7184566019
2026-02-27,3443.TW,-1851069.7430694473,1063887.414271714,624732.5358859944
2026-03-02,3443.TW,-899008.5274922489,5190391.579171648,1303122.5898429996
2026-03-03,3443.TW,665045.8626941158,-621213.5419176905,-735699.9343656702
2026-03-04,3443.TW,-237081.79964744754,-3713750.4109214023,-671130.192659345
2026-03-05,3443.TW,-390211.60334897274,-896994.8160623538,-174431.66080574525
2026-03-06,3443.TW,-1749563.276957854,-556823.2102479688,131001.37117467815
2026-03-09,3443.TW,2682105.8344707894,2837880.8562653307,1135721.1620582242
2026-03-10,3443.TW,-823178.3291523,-227186.50257041026,-305990.15055762196
2026-03-11,3443.TW,236240.39800335997,-641945.2730020429,-621823.1096574621
2026-03-12,3443.TW,-2784854.9990528747,-2501043.5910934317,-946471.2293524682
2026-03-13,3443.TW,807553.7168444532,3019779.24202115,256405.12719373827
2026-03-16,3443.TW,-1162608.3177661425,-1360277.1628097647,-232236.4804206702
2026-03-17,3443.TW,-334764.1765689864,156409.6045497918,-31265.596371778018
2026-03-18,3443.TW,1722959.5502840795,1872007.4626142776,-330484.60629070067
2026-03-19,3443.TW,-45913.75003530112,229746.57054704416,-97265.6848541434
2026-03-20,3443.TW,-318139.1279279161,-1301109.9872105347,-402390.49134050356
2026-03-23,3443.TW,820287.4964523781,293136.9820996186,-147931.99870101205
2026-03-24,3443.TW,-625959.6115138454,455231.6105217549,-22884.753672777093
2026-03-25,3443.TW,-1791786.070655231,-1894898.4037067853,-872055.3369932296
2026-03-26,3443.TW,-203716.01150198403,-1032808.9778064662,-629110.8861104958
2026-03-27,3443.TW,1540492.4112897513,-509253.66651154193,372501.61814020755
2026-03-30,3443.TW,-209640.4741647451,-1515688.0944315258,150441.85955297685
2026-03-31,3443.TW,-1949563.4603159875,1722963.1164691956,-23332.30155993643
2026-04-01,3443.TW,598528.7703287387,-855584.3310438158,216331.89456862857
2026-04-02,3443.TW,460867.7110628817,-338392.9658928334,440727.0596530005
2026-04-03,3443.TW,395417.72885551944,121202.93117967507,208487.65455443785
2026-04-06,3443.TW,-210501.52899268642,-4242982.174915753,-630059.346168061
2026-04-07,3443.TW,804507.9652087458,-896192.9436868295,197390.03255244598
2026-04-08,3443.TW,133194.37645098634,-385895.1977796971,-146977.7505569608
